PEEQ,C1,C2,C3,C4,C5,C6,C7,C8,C9,R²
0.00011,6.387107314820967e-30,0.0017473303231148318,0.7292074134123767,0.3321859751707523,399.99999999999994,133.4040155106258,0.6931170494701068,577.8824605024157,199.9999999468473,0.9997429023061779
0.0002,1.8825031680332795e-11,0.0099998914908936,1.030294737507383,2.093480397143588e-08,399.98125920620805,50.01042458818071,0.23180242723505654,518.0257227336002,121.02418852760891,0.9961799332899239
0.0003,3.522299981682467e-273,1.00000271109138e-05,1.0290371391891728,1.2724383664704018,200.00000085422892,50.00000885961769,0.3276849096650065,520.9317916679717,50.00000401857992,0.9999989003175195
0.0004,0.0009904741678694936,0.009988114307591556,1.0135341263455073,0.06478748051652855,276.49763590462254,50.71944812724978,0.23541811394782328,520.1936951291838,57.171531289158324,0.9999999785645954
0.0005,0.00010550336219110176,0.009913995161798736,1.0068007646095098,0.07194572440117349,285.510580931438,51.26927542084556,0.2219623988882017,520.2823317767768,56.87655059049044,1.0
0.0006,0.017624750773221915,0.009999801461643034,0.9930903589288944,0.461835230380646,232.83477501803796,50.00334070346224,0.14067288490367325,516.177264577251,95.21064928619342,0.9999999999984376
0.0007,0.03981976264159991,0.009996776744721233,0.9853674356282284,0.38674621433479006,235.2846746227885,52.45649832040938,0.1347559109328523,515.8863503544341,102.94841138190381,0.9999999878440838
0.0008,0.0017673227385761694,0.009636347658009928,0.9748012794945804,0.8937357622347413,200.13020722979456,66.76277910843929,0.13352536647363808,515.3332968611896,114.66969160823297,0.9999999999999988
0.0009,5.915951892445073e-05,0.009999608416062532,0.9595025161739836,1.2484401447234124,200.5843644436705,63.095349985620686,0.13848095080194808,514.9277251862445,130.80632592174305,0.9999999999999472
0.001,2.499116567851307e-05,0.009430066517340897,0.9883226879328659,0.2428904895731998,200.01376455671212,100.96650694164813,0.17779070272400088,521.2132074673377,58.17441189434594,0.9999994771615202
0.002,0.41076986922051045,0.008944919109537342,0.9664495359967807,0.08487130209130035,284.93151581468925,62.04362997900508,0.12298820028976824,525.256104228614,65.92290700394403,0.9999999999999988
0.003,0.356335600303527,0.009188828806479934,0.9573421043469469,0.09122028726425015,307.5318608629232,54.41814664934534,0.11892255442032959,527.9888773869607,62.984223357859676,0.9999999999999997
0.004,0.18621773788087032,0.009422549140431719,0.9523760483832074,0.10181766049330329,306.91642105488495,61.48094394807315,0.11242714396005075,530.2710698932946,63.89418442431191,0.9999999999999993
0.005,0.2904793301829961,0.009863533414710888,0.9488532982137942,0.09856883972842484,310.060064213155,60.93785433161825,0.10491279900307533,533.1342068387208,65.32888295133286,1.0
0.01,0.006211978489425849,0.00914255148746229,0.942924510274689,0.12374549356646977,320.5556808883433,53.123882175098906,0.13165750799746664,533.1355982554613,52.97322219109223,0.9999857061671574
0.011,0.38014446272920066,0.008246621002981097,0.8693357240046425,0.1790957845765924,324.68733123537726,52.980026695022914,0.14628065380111305,556.874975079089,137.55204605167646,0.9999999999999996
0.012,0.011540074142494316,0.00822344671265776,0.7773804590546997,0.2758859203190268,322.0696805420723,54.701532666320844,0.24108688631581152,555.7257858079477,189.40159787680923,0.9999999999998724
0.013,0.44240357390015705,0.008112917534364592,0.8374712143694881,0.1966328523538815,324.28784935878787,54.37572054493327,0.1759743749293784,558.7328235074033,154.167325770598,0.9999999999999095
0.014,0.0008035454350804008,0.005905882595389058,0.9393372827842306,0.13121313816416436,323.0318999211756,50.01858128928321,0.117015415344257,535.2953664843387,57.83327050336824,0.9999531091480323
0.015,0.0021963229889543235,0.00929490949933343,0.9391259839503635,0.11073838288676702,316.13548766524445,62.07358150953643,0.14552407868169626,532.5493571643766,50.48734405410125,0.9999915259709037
0.016,0.002447903122948081,0.009305199772046711,0.9385493569860852,0.10686649384358131,313.1983878588036,66.70989258049988,0.14875882547969355,532.3335361888229,50.0086011384465,0.9999973854840661
0.017,0.30093384591502437,0.009286875024491863,0.9373085915528638,0.08747467348417115,312.9450716100042,67.01349979075299,0.14395732596389388,533.0837858709701,50.046863209188324,0.9999941289607708
0.018,1.1422035517221719e-05,0.009443745327256364,0.9373879655486062,0.11267178007655322,317.6313864415467,60.01003789739153,0.15167476542236605,531.959932363066,50.00003003199546,0.9999999999999992
0.019,8.420163656157788e-06,0.009835097152846547,0.9368097146388739,0.1191366917005058,320.4022551880125,55.32278825068574,0.15171417599154033,531.8298383228865,50.27185536705662,0.9999999955484814
0.02,0.14006680280395983,0.0090350086084386,0.9361139143252373,0.09805464634497979,314.3181068030554,64.9097584945689,0.15051120065666393,531.9630298963646,50.213436899669766,0.9999707562773883
0.021,1.0055841471192435e-06,0.009884204616847043,0.9357451375951411,0.12993684534128103,323.19682418061836,50.17647464990528,0.1481985877244977,531.7330705547874,51.53428730533501,0.9999998396062963
0.022,0.24544064471612567,0.009951043074914455,0.9348972551063381,0.11438976382533954,323.319895741649,50.21614432361086,0.1375592213497548,532.7482939354201,53.29588428775877,0.9999999999996363
0.023,0.654903962100519,0.009332022088132632,0.933563251859248,0.08757212170864641,200.66040213251603,165.63789922097922,0.1353092837381809,535.0272913493203,50.001589020487295,0.9999999975856616
0.024,0.2586254185711763,0.009391424719722943,0.9328133155800771,0.11235698345474081,323.5061921324857,50.19411462395151,0.10872399535429793,536.6512812286132,64.153813061705,1.0
0.025,0.23130848118174,0.008198053255728784,0.9329323799156194,0.10149853225076456,322.1089527553185,52.125412407239445,0.13120774839386107,533.3910979570396,54.732321831886736,0.9999999999999855
0.026,0.4582644238012178,0.007819645495762893,0.9312446585849337,0.06882162819893475,319.6108214207408,54.7513695922696,0.14252725825651394,533.1737258409566,50.319043580476915,1.0
0.027,0.27310382860665683,0.007073066841050104,0.929346615722662,0.09163348170241549,322.75940796363284,50.01110177925006,0.10217109183526916,538.7822280922514,66.12290527767968,1.0
0.028,0.267613863512066,0.007029726256058977,0.9291380235999747,0.09169573188994452,322.74883203409104,50.07516893625755,0.10348607772232664,538.3017653689551,65.5507040959443,0.9999999999999998
0.029,0.2512643439694244,0.007509257252666829,0.9300241552973257,0.09878509511303879,323.1642415764448,50.05056478222802,0.10923195574726932,536.5564831826008,63.47025268435572,0.9999999999999999
0.03,0.2723603633452494,0.007091805191333486,0.9291097208041543,0.0911931396152157,322.839756704087,50.002648932831555,0.1086992795819386,536.79081072225,62.92493643317354,0.9999999999999976
0.031,0.26891970482443395,0.006866767615341717,0.9294341249732752,0.08680000965776116,322.28934926280897,50.404365919985764,0.14984800655178895,532.0394169972868,50.2975205058361,1.0
0.032,0.25782632467009453,0.007146340503706746,0.9296955781107951,0.08946634560474348,321.7761590340482,51.86194760396116,0.1546185677293706,531.5080676234645,50.0936182242669,0.9999830298935453
0.033,0.5389289217115796,0.009479886814618432,0.9306873862745811,0.08724738216972115,322.8221292958456,52.59268042189549,0.15867999102735275,531.0687415750842,50.062744893910605,0.9999999999996081
0.034,0.2599778995081769,0.007808453374913476,0.9299142942322692,0.09945887147909205,323.5372818525175,50.16223956384302,0.1543201315459121,531.1894123235879,50.985212988505424,0.9999855606477616
0.035,0.027052232121079902,0.00949127568022806,0.9311218740328449,0.12153597396692149,322.17388017566157,53.59346256199032,0.16399520835211134,529.9346374668563,50.98373507922538,0.9999999999999997
0.036,0.2922538054036817,0.008772057064244007,0.9301952577411058,0.10106996314098275,323.01728475532667,51.893923580806124,0.16422378376865393,530.3767993406005,50.011362822986314,1.0
0.037,0.7341910132445063,0.009845114434224768,0.929829172912595,0.07868354727314102,323.2730879860528,53.02558353408071,0.1564309251874535,531.0525138261395,50.77328013868918,0.9999999999999967
0.038,0.24202777221208346,0.007685786092216072,0.9292797197119187,0.0957363421335571,322.2658540457197,52.83062850817669,0.16296867356598835,530.4604776047703,50.090713258119074,0.9999999999999556
0.039,0.25628037156228517,0.0076435953282044415,0.9290052085733956,0.09382502493887639,322.32468329681234,52.726322936791924,0.16317653256271097,530.4433869755683,50.06775656843866,0.999999999999994
0.04,0.25134097707690267,0.0077236544160083995,0.9289697771746306,0.09488430651790873,322.3423594707578,52.92938528057563,0.16454050591766564,530.2832461818589,50.06770129345797,1.0
0.041,0.5220718188179155,0.009991992038537506,0.9296013503206202,0.08797038155957305,321.2288291044635,57.236494558368385,0.16790854360372168,529.9695585701373,50.03119823421785,1.0
0.042,0.5887526756593289,0.008863308785314784,0.928585840944701,0.07311543074643574,322.18385545765307,54.62446834654881,0.15900313597405716,530.79336153063,50.543219290935106,0.9999999999999999
0.043,0.001143069125082161,0.009873702192384596,0.9298145656030888,0.1320085942881244,324.2880969320778,50.14216141478155,0.15431517498607772,529.8800136398697,54.01832199161977,0.99998995259663
0.044,0.01029101409579146,0.00920570196018297,0.9296692766371273,0.12087396032437725,322.0370510453493,54.93633636298829,0.17355008513950052,528.9450328945701,50.71934681993175,0.9999783191618614
0.045,0.04956004334603501,0.009340120425944022,0.9297029101631553,0.1223177517431581,323.1769274649318,52.546777511244905,0.17742666398167675,528.8837899749833,50.04526802277436,0.9999999999998073
0.046,0.0007300739042546921,0.008796569434857678,0.9296859904300813,0.1252008725754503,322.9145521483117,52.88423499440476,0.17903516013225826,528.6785737837282,50.07704203665012,0.999980961956688
0.047,0.25708431499980383,0.008573244088913757,0.9232959478793706,0.10983721261663773,323.7547161589291,52.653067319569374,0.10536042251829755,537.4435214168692,79.14788328504865,1.0
