
                  X             Displacement          Force      

                0.                 0.                 1.33324    
              100.005E-06         28.0029E-03         1.97525E+03
              200.001E-06         55.9899E-03         3.6921E+03 
              300.005E-06         84.0143E-03         5.75749E+03
              400.005E-06        112.067E-03          7.65853E+03
              500.006E-06        140.14E-03           9.3594E+03 
              600.003E-06        168.123E-03         10.6057E+03 
              700.002E-06        196.119E-03         11.2244E+03 
              800.005E-06        224.135E-03         11.7265E+03 
              900.003E-06        252.15E-03          12.1051E+03 
             1000.E-06           280.164E-03         12.3468E+03 
                1.1E-03          308.18E-03          12.5851E+03 
                1.2E-03          336.195E-03         12.7835E+03 
                1.3E-03          364.211E-03         12.9524E+03 
                1.4E-03          392.225E-03         13.0826E+03 
                1.50001E-03      420.241E-03         13.1949E+03 
                1.6E-03          448.256E-03         13.2827E+03 
                1.7E-03          476.27E-03          13.3644E+03 
                1.8E-03          504.286E-03         13.4338E+03 
                1.9E-03          532.3E-03           13.4928E+03 
                2.E-03           560.073E-03         13.5431E+03 
                2.1E-03          587.708E-03         13.5858E+03 
                2.20001E-03      615.679E-03         13.6232E+03 
                2.3E-03          643.629E-03         13.6567E+03 
                2.4E-03          671.125E-03         13.6851E+03 
                2.5E-03          698.621E-03         13.7077E+03 
                2.6E-03          726.118E-03         13.7276E+03 
                2.7E-03          753.614E-03         13.743E+03  
                2.8E-03          781.11E-03          13.7557E+03 
                2.90001E-03      808.607E-03         13.7649E+03 
                3.E-03           836.103E-03         13.7714E+03 
                3.1E-03          863.599E-03         13.775E+03  
                3.2E-03          891.094E-03         13.7762E+03 
                3.3E-03          918.592E-03         13.7745E+03 
                3.4E-03          947.065E-03         13.7702E+03 
                3.5E-03          975.618E-03         13.7631E+03 
                3.6E-03            1.00417           13.7533E+03 
                3.7E-03            1.03273           13.7408E+03 
                3.8E-03            1.06128           13.7257E+03 
                3.9E-03            1.08983           13.7078E+03 
                4.E-03             1.11839           13.6872E+03 
                4.1E-03            1.14694           13.6637E+03 
                4.20001E-03        1.1755            13.6375E+03 
                4.3E-03            1.20405           13.6084E+03 
                4.4E-03            1.2326            13.5765E+03 
                4.5E-03            1.26116           13.5416E+03 
                4.6E-03            1.28971           13.5037E+03 
                4.7E-03            1.31826           13.4626E+03 
                4.8E-03            1.34682           13.4185E+03 
                4.9E-03            1.37537           13.3709E+03 
                5.E-03             1.40392           13.3199E+03 
                5.1E-03            1.43248           13.2657E+03 
                5.20001E-03        1.46103           13.2079E+03 
                5.3E-03            1.48959           13.1464E+03 
                5.4E-03            1.51814           13.0812E+03 
                5.5E-03            1.5467            13.0117E+03 
                5.6E-03            1.57525           12.9381E+03 
                5.7E-03            1.6038            12.8598E+03 
                5.8E-03            1.63236           12.7763E+03 
                5.9E-03            1.66091           12.6875E+03 
                6.E-03             1.68946           12.5927E+03 
                6.10001E-03        1.71802           12.4914E+03 
                6.20001E-03        1.74657           12.3828E+03 
                6.3E-03            1.77513           12.2664E+03 
                6.4E-03            1.80368           12.1416E+03 
                6.5E-03            1.83223           12.0072E+03 
                6.6E-03            1.86079           11.8626E+03 
                6.7E-03            1.88934           11.7069E+03 
                6.8E-03            1.91789           11.5393E+03 
                6.9E-03            1.94645           11.3583E+03 
                7.E-03             1.975             11.163E+03  
                7.10001E-03        2.00328           10.9525E+03 
                7.2E-03            2.03085           10.7261E+03 
                7.3E-03            2.05841           10.4834E+03 
                7.4E-03            2.08598           10.2251E+03 
                7.5E-03            2.11355            9.95145E+03
                7.6E-03            2.14112            9.66363E+03
                7.7E-03            2.16884            9.36465E+03
                7.8E-03            2.19682            9.05959E+03
                7.9E-03            2.22389            8.75632E+03
                8.E-03             2.25057            8.44708E+03
                8.1E-03            2.27932            8.12323E+03
                8.2E-03            2.30817            7.7386E+03 
                8.3E-03            2.33589            7.44645E+03
                8.4E-03            2.36149            7.13858E+03
                8.5E-03            2.3888             6.90165E+03
                8.6E-03            2.41946            6.54087E+03
                8.7E-03            2.44933            6.25323E+03
                8.8E-03            2.47919            5.96488E+03
                8.9E-03            2.50534            5.70631E+03
                9.E-03             2.53094            5.44682E+03
                9.1E-03            2.55654            5.23325E+03
                9.2E-03            2.58214            5.13298E+03
                9.3E-03            2.60774            4.97256E+03
                9.4E-03            2.63302            4.77007E+03
                9.5E-03            2.66004            4.69169E+03
                9.6E-03            2.68889            4.2582E+03 
                9.6147E-03         2.69265            4.28845E+03




