
                  X             Displacement          Force      

                0.                 0.                 6.65985    
               33.3334E-06         6.66761E-03       97.1318     
               66.6682E-06        13.3311E-03       152.069      
              100.001E-06         19.9941E-03       341.502      
              133.336E-06         26.6577E-03       577.628      
              166.668E-06         33.317E-03        573.073      
              200.001E-06         39.9662E-03       882.946      
              233.335E-06         46.6158E-03       964.483      
              266.668E-06         53.2651E-03       939.788      
              300.001E-06         59.9143E-03         1.07164E+03
              333.334E-06         66.5801E-03         1.24428E+03
              366.668E-06         73.261E-03          1.19981E+03
              400.001E-06         79.934E-03          1.5132E+03 
              433.335E-06         86.6149E-03         1.59618E+03
              466.669E-06         93.2956E-03         1.62238E+03
              500.001E-06         99.9761E-03         1.66674E+03
              533.335E-06        106.697E-03          1.76781E+03
              566.667E-06        113.338E-03          1.71049E+03
              600.001E-06        119.943E-03          1.9153E+03 
              633.334E-06        126.563E-03          1.97061E+03
              666.668E-06        133.268E-03          2.00777E+03
              700.E-06           139.973E-03          2.01535E+03
              733.334E-06        146.678E-03          2.10013E+03
              766.668E-06        153.382E-03          2.1673E+03 
              800.E-06           160.087E-03          2.19072E+03
              833.334E-06        166.792E-03          2.21596E+03
              866.667E-06        173.497E-03          2.23816E+03
              900.E-06           180.202E-03          2.30614E+03
              933.334E-06        186.906E-03          2.29906E+03
              966.667E-06        193.611E-03          2.33201E+03
                1.E-03           200.552E-03          2.35772E+03
                1.03333E-03      207.591E-03          2.38815E+03
                1.06667E-03      214.631E-03          2.4064E+03 
                1.1E-03          221.671E-03          2.41115E+03
                1.13333E-03      228.711E-03          2.44816E+03
                1.16667E-03      235.751E-03          2.44431E+03
                1.2E-03          242.791E-03          2.47587E+03
                1.23333E-03      249.831E-03          2.47264E+03
                1.26667E-03      256.718E-03          2.49538E+03
                1.3E-03          263.545E-03          2.49984E+03
                1.33333E-03      270.371E-03          2.51329E+03
                1.36667E-03      277.198E-03          2.52133E+03
                1.4E-03          284.025E-03          2.53171E+03
                1.43333E-03      290.852E-03          2.53861E+03
                1.46667E-03      297.678E-03          2.55049E+03
                1.5E-03          304.504E-03          2.55195E+03
                1.53333E-03      311.331E-03          2.56737E+03
                1.56667E-03      318.158E-03          2.56703E+03
                1.6E-03          324.985E-03          2.57793E+03
                1.63333E-03      331.812E-03          2.58551E+03
                1.66667E-03      338.638E-03          2.5897E+03 
                1.7E-03          345.465E-03          2.59937E+03
                1.73333E-03      352.291E-03          2.60424E+03
                1.76667E-03      359.118E-03          2.61294E+03
                1.8E-03          365.945E-03          2.61651E+03
                1.83333E-03      372.772E-03          2.62074E+03
                1.86667E-03      379.598E-03          2.62805E+03
                1.9E-03          386.425E-03          2.63329E+03
                1.93333E-03      393.251E-03          2.63986E+03
                1.96667E-03      400.078E-03          2.64419E+03
                2.E-03           406.904E-03          2.64813E+03
                2.03333E-03      413.731E-03          2.65371E+03
                2.06667E-03      420.558E-03          2.65842E+03
                2.1E-03          427.385E-03          2.66294E+03
                2.13333E-03      434.212E-03          2.66533E+03
                2.16667E-03      441.038E-03          2.67241E+03
                2.2E-03          447.865E-03          2.67445E+03
                2.23333E-03      454.691E-03          2.67957E+03
                2.26667E-03      461.518E-03          2.68285E+03
                2.3E-03          468.345E-03          2.68624E+03
                2.33333E-03      475.172E-03          2.69126E+03
                2.36667E-03      481.998E-03          2.69554E+03
                2.4E-03          488.825E-03          2.69879E+03
                2.43333E-03      495.651E-03          2.70309E+03
                2.46667E-03      502.478E-03          2.70596E+03
                2.5E-03          509.305E-03          2.70968E+03
                2.53333E-03      516.132E-03          2.71419E+03
                2.56667E-03      522.959E-03          2.71635E+03
                2.6E-03          529.785E-03          2.7207E+03 
                2.63333E-03      536.612E-03          2.72376E+03
                2.66667E-03      543.438E-03          2.7263E+03 
                2.7E-03          550.265E-03          2.73046E+03
                2.73333E-03      557.091E-03          2.73331E+03
                2.76667E-03      563.919E-03          2.73668E+03
                2.8E-03          570.745E-03          2.73902E+03
                2.83333E-03      577.572E-03          2.74259E+03
                2.86667E-03      584.398E-03          2.74544E+03
                2.9E-03          591.225E-03          2.74949E+03
                2.93333E-03      598.052E-03          2.75103E+03
                2.96667E-03      604.878E-03          2.75509E+03
                3.E-03           611.705E-03          2.75745E+03
                3.03333E-03      618.532E-03          2.76075E+03
                3.06667E-03      625.359E-03          2.76299E+03
                3.1E-03          632.185E-03          2.76727E+03
                3.13333E-03      639.011E-03          2.76867E+03
                3.16667E-03      645.838E-03          2.77405E+03
                3.2E-03          652.665E-03          2.77543E+03
                3.23333E-03      659.492E-03          2.7786E+03 
                3.26667E-03      666.318E-03          2.78089E+03
                3.3E-03          673.145E-03          2.78247E+03
                3.33333E-03      679.971E-03          2.78375E+03
                3.36667E-03      686.798E-03          2.78724E+03
                3.4E-03          693.625E-03          2.79125E+03
                3.43333E-03      700.451E-03          2.79466E+03
                3.46667E-03      707.279E-03          2.79632E+03
                3.5E-03          714.105E-03          2.79953E+03
                3.53333E-03      720.932E-03          2.80283E+03
                3.56667E-03      727.758E-03          2.80438E+03
                3.6E-03          734.585E-03          2.80809E+03
                3.63333E-03      741.412E-03          2.81026E+03
                3.66667E-03      748.238E-03          2.81209E+03
                3.7E-03          755.066E-03          2.81558E+03
                3.73333E-03      761.891E-03          2.81754E+03
                3.76667E-03      768.719E-03          2.81983E+03
                3.8E-03          775.544E-03          2.82239E+03
                3.83333E-03      782.372E-03          2.82463E+03
                3.86667E-03      789.199E-03          2.82869E+03
                3.9E-03          796.025E-03          2.82943E+03
                3.93333E-03      801.927E-03          2.83327E+03
                3.96667E-03      807.616E-03          2.83368E+03
                4.E-03           813.305E-03          2.83612E+03
                4.03333E-03      818.994E-03          2.83789E+03
                4.06667E-03      824.683E-03          2.84065E+03
                4.1E-03          830.372E-03          2.84216E+03
                4.13333E-03      836.06E-03           2.84427E+03
                4.16667E-03      841.75E-03           2.84602E+03
                4.2E-03          847.439E-03          2.84883E+03
                4.23333E-03      853.127E-03          2.8501E+03 
                4.26667E-03      858.817E-03          2.85271E+03
                4.3E-03          864.506E-03          2.85363E+03
                4.33333E-03      870.194E-03          2.85633E+03
                4.36667E-03      875.882E-03          2.85826E+03
                4.4E-03          881.572E-03          2.8606E+03 
                4.43333E-03      887.26E-03           2.86315E+03
                4.46667E-03      892.949E-03          2.86424E+03
                4.5E-03          898.639E-03          2.86619E+03
                4.53333E-03      904.327E-03          2.86741E+03
                4.56667E-03      910.015E-03          2.87007E+03
                4.6E-03          915.706E-03          2.87141E+03
                4.63333E-03      921.394E-03          2.87346E+03
                4.66667E-03      927.082E-03          2.8759E+03 
                4.7E-03          932.771E-03          2.87669E+03
                4.73333E-03      938.461E-03          2.87995E+03
                4.76667E-03      944.149E-03          2.88163E+03
                4.8E-03          949.838E-03          2.88207E+03
                4.83333E-03      955.528E-03          2.88532E+03
                4.86667E-03      961.216E-03          2.88714E+03
                4.9E-03          966.905E-03          2.88898E+03
                4.93333E-03      972.594E-03          2.8909E+03 
                4.96667E-03      978.283E-03          2.89213E+03
                5.E-03           983.971E-03          2.89418E+03
                5.03333E-03      989.661E-03          2.89634E+03
                5.06667E-03      995.35E-03           2.89758E+03
                5.1E-03            1.00104            2.89944E+03
                5.13333E-03        1.00673            2.90182E+03
                5.16667E-03        1.01242            2.90318E+03
                5.2E-03            1.0181             2.90521E+03
                5.23333E-03        1.02379            2.90665E+03
                5.26667E-03        1.02948            2.90758E+03
                5.3E-03            1.03517            2.90999E+03
                5.33333E-03        1.04086            2.91162E+03
                5.36667E-03        1.04655            2.91358E+03
                5.4E-03            1.05224            2.91507E+03
                5.43333E-03        1.05793            2.91802E+03
                5.46667E-03        1.06362            2.91902E+03
                5.5E-03            1.06931            2.92018E+03
                5.53333E-03        1.07499            2.92176E+03
                5.56667E-03        1.08068            2.92441E+03
                5.6E-03            1.08637            2.92511E+03
                5.63333E-03        1.09206            2.92748E+03
                5.66667E-03        1.09775            2.92985E+03
                5.7E-03            1.10344            2.93136E+03
                5.73333E-03        1.10913            2.93286E+03
                5.76667E-03        1.11482            2.93521E+03
                5.8E-03            1.12051            2.93646E+03
                5.83333E-03        1.12619            2.93836E+03
                5.86667E-03        1.13188            2.94021E+03
                5.9E-03            1.13757            2.94189E+03
                5.93333E-03        1.14326            2.9436E+03 
                5.96667E-03        1.14895            2.94488E+03
                6.E-03             1.15464            2.94715E+03
                6.03333E-03        1.16033            2.94903E+03
                6.06667E-03        1.16602            2.95116E+03
                6.1E-03            1.17171            2.95212E+03
                6.13333E-03        1.17739            2.95461E+03
                6.16667E-03        1.18308            2.95657E+03
                6.2E-03            1.18877            2.95792E+03
                6.23333E-03        1.19446            2.95943E+03
                6.26667E-03        1.20015            2.96219E+03
                6.3E-03            1.20584            2.96267E+03
                6.33333E-03        1.21153            2.96515E+03
                6.36667E-03        1.21722            2.96683E+03
                6.4E-03            1.22291            2.96789E+03
                6.43333E-03        1.22859            2.97035E+03
                6.46667E-03        1.23428            2.97221E+03
                6.5E-03            1.23997            2.97316E+03
                6.53333E-03        1.24566            2.97589E+03
                6.56667E-03        1.25135            2.97706E+03
                6.6E-03            1.25704            2.97861E+03
                6.63333E-03        1.26273            2.98066E+03
                6.66667E-03        1.26842            2.98261E+03
                6.7E-03            1.27411            2.98472E+03
                6.73333E-03        1.27979            2.98635E+03
                6.76667E-03        1.28548            2.9878E+03 
                6.8E-03            1.29117            2.9897E+03 
                6.83333E-03        1.29686            2.99135E+03
                6.86667E-03        1.30255            2.99263E+03
                6.9E-03            1.30824            2.9954E+03 
                6.93333E-03        1.31393            2.99627E+03
                6.96667E-03        1.31962            2.99689E+03
                7.E-03             1.3253             2.99991E+03
                7.03333E-03        1.33099            3.00083E+03
                7.06667E-03        1.33668            3.00255E+03
                7.1E-03            1.34237            3.00423E+03
                7.13333E-03        1.34806            3.00622E+03
                7.16667E-03        1.35375            3.00812E+03
                7.2E-03            1.35944            3.00962E+03
                7.23333E-03        1.36513            3.01103E+03
                7.26667E-03        1.37082            3.01262E+03
                7.3E-03            1.37651            3.0139E+03 
                7.33333E-03        1.38219            3.01543E+03
                7.36667E-03        1.38788            3.01764E+03
                7.4E-03            1.39357            3.01993E+03
                7.43333E-03        1.39926            3.02057E+03
                7.46667E-03        1.40495            3.02183E+03
                7.5E-03            1.41064            3.02295E+03
                7.53333E-03        1.41633            3.02505E+03
                7.56667E-03        1.42202            3.02667E+03
                7.6E-03            1.4277             3.02831E+03
                7.63333E-03        1.43339            3.0298E+03 
                7.66667E-03        1.43908            3.03115E+03
                7.7E-03            1.44477            3.03189E+03
                7.73333E-03        1.45046            3.03467E+03
                7.76667E-03        1.45615            3.03545E+03
                7.8E-03            1.46184            3.03635E+03
                7.83333E-03        1.46931            3.03848E+03
                7.86667E-03        1.47784            3.0409E+03 
                7.9E-03            1.48637            3.04238E+03
                7.93333E-03        1.4949             3.04572E+03
                7.96667E-03        1.50344            3.04778E+03
                8.E-03             1.51197            3.04938E+03
                8.03333E-03        1.52051            3.05216E+03
                8.06667E-03        1.52904            3.05344E+03
                8.1E-03            1.53757            3.05609E+03
                8.13333E-03        1.5461             3.05795E+03
                8.16667E-03        1.55464            3.06047E+03
                8.2E-03            1.56289            3.06249E+03
                8.23333E-03        1.56822            3.06493E+03
                8.26667E-03        1.57356            3.06438E+03
                8.3E-03            1.57889            3.06636E+03
                8.33333E-03        1.58423            3.06575E+03
                8.36667E-03        1.58956            3.0666E+03 
                8.4E-03            1.59489            3.06749E+03
                8.43333E-03        1.60023            3.07078E+03
                8.46667E-03        1.60556            3.07253E+03
                8.5E-03            1.61089            3.073E+03  
                8.53333E-03        1.61623            3.07543E+03
                8.56667E-03        1.62156            3.07762E+03
                8.6E-03            1.62689            3.08019E+03
                8.63333E-03        1.63223            3.08E+03   
                8.66667E-03        1.63756            3.08388E+03
                8.7E-03            1.64289            3.08604E+03
                8.73333E-03        1.64822            3.08958E+03
                8.76667E-03        1.65356            3.08675E+03
                8.8E-03            1.65889            3.09068E+03
                8.83333E-03        1.66422            3.09188E+03
                8.86667E-03        1.66956            3.09506E+03
                8.9E-03            1.67489            3.09475E+03
                8.93333E-03        1.68022            3.09898E+03
                8.96667E-03        1.68556            3.09908E+03
                9.E-03             1.69089            3.10259E+03
                9.03333E-03        1.69623            3.10304E+03
                9.06667E-03        1.70156            3.10623E+03
                9.1E-03            1.70689            3.10872E+03
                9.13333E-03        1.71223            3.10827E+03
                9.16667E-03        1.71756            3.11575E+03
                9.2E-03            1.72289            3.11431E+03
                9.23333E-03        1.72823            3.11699E+03
                9.26667E-03        1.73356            3.11592E+03
                9.3E-03            1.73889            3.11785E+03
                9.33333E-03        1.74422            3.11876E+03
                9.36667E-03        1.74956            3.11899E+03
                9.4E-03            1.75489            3.11943E+03
                9.43333E-03        1.76022            3.1244E+03 
                9.46667E-03        1.76556            3.12412E+03
                9.5E-03            1.77089            3.12791E+03
                9.53333E-03        1.77622            3.12611E+03
                9.56667E-03        1.78156            3.13061E+03
                9.6E-03            1.78689            3.13148E+03
                9.63333E-03        1.79222            3.12989E+03
                9.66667E-03        1.79756            3.13245E+03
                9.7E-03            1.80289            3.13663E+03
                9.73333E-03        1.80823            3.13484E+03
                9.76667E-03        1.81514            3.13913E+03
                9.8E-03            1.82561            3.14356E+03
                9.83333E-03        1.83627            3.14293E+03
                9.86667E-03        1.84559            3.14452E+03
                9.9E-03            1.85448            3.15201E+03
                9.93333E-03        1.86301            3.15331E+03
                9.96667E-03        1.87155            3.1572E+03 
               10.E-03             1.88008            3.1574E+03 




