
                  X             Displacement          Force      

                0.                 0.                 1.4818     
               33.3354E-06         6.66683E-03        1.03888E+03
               66.6723E-06        13.3357E-03         2.16274E+03
              100.006E-06         19.9993E-03         3.27811E+03
              133.333E-06         26.6634E-03         4.43642E+03
              166.667E-06         33.3358E-03         5.66407E+03
              200.E-06            40.011E-03          6.84409E+03
              233.333E-06         46.6863E-03         8.04844E+03
              266.667E-06         53.3616E-03         9.11328E+03
              300.E-06            60.0369E-03        10.093E+03  
              333.334E-06         66.7053E-03        10.9886E+03 
              366.667E-06         73.3708E-03        11.7845E+03 
              400.E-06            80.0362E-03        12.6086E+03 
              433.334E-06         86.7017E-03        13.3759E+03 
              466.667E-06         93.3671E-03        13.8065E+03 
              500.004E-06        100.022E-03         14.3132E+03 
              533.339E-06        106.661E-03         14.6178E+03 
              566.67E-06         113.339E-03         14.9905E+03 
              600.E-06           120.015E-03         15.2457E+03 
              633.337E-06        126.692E-03         15.4589E+03 
              666.668E-06        133.368E-03         15.6717E+03 
              700.005E-06        140.045E-03         15.8726E+03 
              733.336E-06        146.721E-03         16.0494E+03 
              766.672E-06        153.399E-03         16.2052E+03 
              800.003E-06        160.075E-03         16.3459E+03 
              833.334E-06        166.751E-03         16.4748E+03 
              866.671E-06        173.428E-03         16.5957E+03 
              900.001E-06        180.104E-03         16.7044E+03 
              933.338E-06        186.781E-03         16.8134E+03 
              966.669E-06        193.457E-03         16.9127E+03 
                1.00001E-03      200.134E-03         17.0032E+03 
                1.03334E-03      206.81E-03          17.0892E+03 
                1.06667E-03      213.486E-03         17.1726E+03 
                1.1E-03          220.164E-03         17.2519E+03 
                1.13333E-03      226.84E-03          17.3258E+03 
                1.16667E-03      233.517E-03         17.3973E+03 
                1.2E-03          240.193E-03         17.4643E+03 
                1.23334E-03      246.87E-03          17.5278E+03 
                1.26667E-03      253.518E-03         17.588E+03  
                1.3E-03          260.155E-03         17.645E+03  
                1.33334E-03      266.792E-03         17.6972E+03 
                1.36667E-03      273.429E-03         17.7501E+03 
                1.4E-03          280.067E-03         17.7976E+03 
                1.43334E-03      286.703E-03         17.8445E+03 
                1.46667E-03      293.341E-03         17.8879E+03 
                1.5E-03          299.977E-03         17.9291E+03 
                1.53333E-03      306.614E-03         17.9689E+03 
                1.56667E-03      313.252E-03         18.0069E+03 
                1.6E-03          319.888E-03         18.042E+03  
                1.63334E-03      326.526E-03         18.077E+03  
                1.66667E-03      333.162E-03         18.1097E+03 
                1.70001E-03      339.8E-03           18.1408E+03 
                1.73334E-03      346.437E-03         18.1709E+03 
                1.76667E-03      353.073E-03         18.1993E+03 
                1.8E-03          359.711E-03         18.2258E+03 
                1.83333E-03      366.347E-03         18.2512E+03 
                1.86667E-03      372.985E-03         18.2767E+03 
                1.9E-03          379.622E-03         18.3002E+03 
                1.93334E-03      386.259E-03         18.3232E+03 
                1.96667E-03      392.896E-03         18.3443E+03 
                2.E-03           399.532E-03         18.3654E+03 
                2.03334E-03      406.17E-03          18.3847E+03 
                2.06667E-03      412.807E-03         18.4038E+03 
                2.1E-03          419.444E-03         18.4215E+03 
                2.13334E-03      426.081E-03         18.439E+03  
                2.16667E-03      432.719E-03         18.4548E+03 
                2.2E-03          439.355E-03         18.4706E+03 
                2.23333E-03      445.992E-03         18.4854E+03 
                2.26667E-03      452.629E-03         18.5014E+03 
                2.3E-03          459.266E-03         18.5111E+03 
                2.33334E-03      465.904E-03         18.5252E+03 
                2.36667E-03      472.54E-03          18.5363E+03 
                2.40001E-03      479.178E-03         18.5488E+03 
                2.43334E-03      485.814E-03         18.5588E+03 
                2.46667E-03      492.451E-03         18.5692E+03 
                2.5E-03          499.089E-03         18.5794E+03 
                2.53333E-03      505.725E-03         18.5871E+03 
                2.56667E-03      512.363E-03         18.5957E+03 
                2.6E-03          518.999E-03         18.6037E+03 
                2.63334E-03      525.637E-03         18.6099E+03 
                2.66667E-03      532.274E-03         18.6175E+03 
                2.7E-03          538.91E-03          18.6225E+03 
                2.73334E-03      545.548E-03         18.629E+03  
                2.76667E-03      552.184E-03         18.6336E+03 
                2.8E-03          558.822E-03         18.6385E+03 
                2.83334E-03      565.459E-03         18.6425E+03 
                2.86667E-03      572.097E-03         18.646E+03  
                2.9E-03          578.733E-03         18.6492E+03 
                2.93333E-03      585.369E-03         18.6516E+03 
                2.96667E-03      592.007E-03         18.6539E+03 
                3.E-03           598.644E-03         18.6554E+03 
                3.03334E-03      605.282E-03         18.6564E+03 
                3.06667E-03      611.918E-03         18.6569E+03 
                3.10001E-03      618.556E-03         18.6574E+03 
                3.13334E-03      625.192E-03         18.6571E+03 
                3.16667E-03      631.829E-03         18.6564E+03 
                3.2E-03          638.467E-03         18.6554E+03 
                3.23333E-03      645.103E-03         18.6539E+03 
                3.26667E-03      651.741E-03         18.6519E+03 
                3.3E-03          658.377E-03         18.6496E+03 
                3.33334E-03      665.015E-03         18.6468E+03 
                3.36667E-03      671.652E-03         18.6435E+03 
                3.4E-03          678.288E-03         18.6398E+03 
                3.43334E-03      684.926E-03         18.6358E+03 
                3.46667E-03      691.562E-03         18.6313E+03 
                3.5E-03          698.2E-03           18.6265E+03 
                3.53334E-03      704.837E-03         18.6213E+03 
                3.56667E-03      711.474E-03         18.6157E+03 
                3.6E-03          718.111E-03         18.6097E+03 
                3.63333E-03      724.747E-03         18.6034E+03 
                3.66667E-03      731.385E-03         18.5967E+03 
                3.7E-03          738.022E-03         18.5896E+03 
                3.73334E-03      744.659E-03         18.582E+03  
                3.76667E-03      751.296E-03         18.5743E+03 
                3.80001E-03      757.933E-03         18.5662E+03 
                3.83334E-03      764.57E-03          18.5577E+03 
                3.86667E-03      771.206E-03         18.5489E+03 
                3.9E-03          777.844E-03         18.5397E+03 
                3.93334E-03      784.689E-03         18.5299E+03 
                3.96667E-03      791.58E-03          18.5196E+03 
                4.E-03           798.473E-03         18.509E+03  
                4.03334E-03      805.352E-03         18.4972E+03 
                4.06667E-03      812.08E-03          18.4868E+03 
                4.1E-03          818.808E-03         18.4758E+03 
                4.13333E-03      825.537E-03         18.4641E+03 
                4.16667E-03      832.265E-03         18.452E+03  
                4.2E-03          838.993E-03         18.4397E+03 
                4.23333E-03      845.72E-03          18.427E+03  
                4.26667E-03      852.45E-03          18.4139E+03 
                4.3E-03          859.177E-03         18.4007E+03 
                4.33333E-03      865.873E-03         18.3872E+03 
                4.36667E-03      872.438E-03         18.3733E+03 
                4.4E-03          879.002E-03         18.3593E+03 
                4.43333E-03      885.565E-03         18.3451E+03 
                4.46667E-03      892.13E-03          18.3305E+03 
                4.5E-03          898.695E-03         18.3159E+03 
                4.53334E-03      905.205E-03         18.3009E+03 
                4.56667E-03      911.604E-03         18.2858E+03 
                4.6E-03          918.331E-03         18.2696E+03 
                4.63334E-03      925.264E-03         18.2527E+03 
                4.66667E-03      932.198E-03         18.2355E+03 
                4.7E-03          939.102E-03         18.2182E+03 
                4.73334E-03      945.858E-03         18.2005E+03 
                4.76667E-03      952.613E-03         18.1827E+03 
                4.8E-03          959.368E-03         18.1647E+03 
                4.83333E-03      966.07E-03          18.1465E+03 
                4.86667E-03      972.648E-03         18.1278E+03 
                4.9E-03          979.225E-03         18.1088E+03 
                4.93334E-03      985.803E-03         18.0909E+03 
                4.96667E-03      992.381E-03         18.0711E+03 
                5.E-03           998.918E-03         18.0517E+03 
                5.03334E-03        1.00532           18.0322E+03 
                5.06667E-03        1.01172           18.0126E+03 
                5.1E-03            1.01822           17.9918E+03 
                5.13333E-03        1.0252            17.9701E+03 
                5.16667E-03        1.03218           17.9477E+03 
                5.2E-03            1.03916           17.9253E+03 
                5.23334E-03        1.04596           17.9039E+03 
                5.26667E-03        1.05255           17.8815E+03 
                5.3E-03            1.05915           17.8593E+03 
                5.33333E-03        1.06574           17.837E+03  
                5.36667E-03        1.07233           17.8147E+03 
                5.4E-03            1.07893           17.7914E+03 
                5.43334E-03        1.08552           17.7679E+03 
                5.46667E-03        1.09212           17.7445E+03 
                5.5E-03            1.09871           17.72E+03   
                5.53334E-03        1.1053            17.6958E+03 
                5.56667E-03        1.1119            17.6713E+03 
                5.6E-03            1.11849           17.6462E+03 
                5.63334E-03        1.12518           17.6197E+03 
                5.66667E-03        1.132             17.5919E+03 
                5.7E-03            1.13883           17.5635E+03 
                5.73334E-03        1.14566           17.5348E+03 
                5.76667E-03        1.15248           17.5061E+03 
                5.8E-03            1.15931           17.4769E+03 
                5.83334E-03        1.16614           17.4475E+03 
                5.86667E-03        1.17296           17.418E+03  
                5.9E-03            1.17979           17.3878E+03 
                5.93333E-03        1.18661           17.3579E+03 
                5.96667E-03        1.19362           17.3264E+03 
                6.E-03             1.20073           17.2937E+03 
                6.03334E-03        1.20785           17.2605E+03 
                6.06667E-03        1.21496           17.2268E+03 
                6.1E-03            1.22207           17.1921E+03 
                6.13334E-03        1.22918           17.1578E+03 
                6.16667E-03        1.23629           17.1221E+03 
                6.2E-03            1.2434            17.0863E+03 
                6.23334E-03        1.25051           17.0496E+03 
                6.26667E-03        1.25758           17.0128E+03 
                6.3E-03            1.26422           16.976E+03  
                6.33334E-03        1.27086           16.9387E+03 
                6.36667E-03        1.27749           16.9013E+03 
                6.4E-03            1.28413           16.8638E+03 
                6.43333E-03        1.29077           16.826E+03  
                6.46667E-03        1.2974            16.7878E+03 
                6.5E-03            1.30395           16.75E+03   
                6.53333E-03        1.31012           16.7117E+03 
                6.56667E-03        1.31671           16.6704E+03 
                6.6E-03            1.32365           16.6273E+03 
                6.63334E-03        1.33058           16.5835E+03 
                6.66667E-03        1.33751           16.5401E+03 
                6.7E-03            1.34445           16.4968E+03 
                6.73333E-03        1.35122           16.4526E+03 
                6.76667E-03        1.35762           16.4091E+03 
                6.8E-03            1.36402           16.365E+03  
                6.83334E-03        1.37042           16.3212E+03 
                6.86667E-03        1.37682           16.2773E+03 
                6.9E-03            1.38322           16.2334E+03 
                6.93333E-03        1.39012           16.1863E+03 
                6.96667E-03        1.39742           16.136E+03  
                7.E-03             1.40413           16.0861E+03 
                7.03334E-03        1.41083           16.0362E+03 
                7.06667E-03        1.41754           15.9862E+03 
                7.1E-03            1.42424           15.936E+03  
                7.13333E-03        1.43095           15.8865E+03 
                7.16667E-03        1.43765           15.8369E+03 
                7.2E-03            1.44436           15.7877E+03 
                7.23333E-03        1.45087           15.7383E+03 
                7.26667E-03        1.45697           15.6889E+03 
                7.3E-03            1.46306           15.6399E+03 
                7.33333E-03        1.46944           15.5883E+03 
                7.36667E-03        1.47655           15.5316E+03 
                7.4E-03            1.48366           15.4752E+03 
                7.43333E-03        1.49077           15.4187E+03 
                7.46667E-03        1.49788           15.3619E+03 
                7.5E-03            1.50499           15.306E+03  
                7.53334E-03        1.51156           15.25E+03   
                7.56667E-03        1.51796           15.1944E+03 
                7.6E-03            1.52436           15.139E+03  
                7.63333E-03        1.53076           15.0841E+03 
                7.66667E-03        1.53716           15.0292E+03 
                7.7E-03            1.54356           14.9746E+03 
                7.73333E-03        1.54996           14.9204E+03 
                7.76667E-03        1.55636           14.8667E+03 
