PEEQ,m0,m1,R_squared
1.05,-4.447090111494212,4.529359408645987,-7.778516324856447
1.06,-4.4609937608216335,4.559036868806146,-7.800383512576225
1.07,-4.4769624732679825,4.588952814065858,-7.822079982662583
1.08,-4.503231101542026,4.619340784752116,-7.843608405003213
1.09,-4.521804101899945,4.649801585865691,-7.864971386184465
1.1,-4.538413294189978,4.680359386365347,-7.886171471506907
1.11,-4.554758413592224,4.71109495233835,-7.907211146898291
1.12,-4.573700754441254,4.742135209765878,-7.928092840767075
1.13,-4.618128622047568,4.774068529303919,-7.948818925780573
1.14,-4.6086809506383295,4.804677173597533,-7.969391720567218
1.15,-4.625273965484387,4.836194562389333,-7.989813491374402
1.16,-4.686103422937446,4.869579967712083,-8.010086453636246
1.17,-4.708901589546412,4.902346357920659,-8.030212773501457
1.18,-4.734626448463685,4.935370572730291,-8.05019456930284
1.19,-4.7606677725556406,4.968540294072712,-8.070033912962073
1.2,-4.785422248770748,5.002344687837381,-8.089732831350675
1.21,-4.814719798909118,4.507943608974453,-8.1092933117832
1.22,-4.840881481241411,4.536531664418097,-8.128717285950161
1.23,-4.873491215312781,4.565670611202084,-8.148006658113667
1.24,-4.901594811839853,4.594978060008302,-8.167163287572482
1.25,-4.09338205548585,4.5091203441746615,-8.186188996091383
1.26,-4.95408897567079,4.644931908111644,-8.205085562004976
1.27,-4.917602475411584,4.658232809534878,-8.22385473516416
1.28,-4.873420944426954,4.672950653813404,-8.242498223958245
1.29,-4.842260466916166,4.686752433268489,-8.261017703498986
1.3,-4.7849623133890615,4.699605230504842,-8.279414814990446
1.31,-4.736702132601195,4.7125531675274095,-8.297691166707684
1.32,-4.701835623817846,4.725809594512242,-8.315848334864345
1.33,-4.649103915673168,4.737988636504567,-8.333887864472056
1.34,-4.59487183989376,4.74950658688617,-8.351811270164971
1.35,-4.535540299095365,4.759960741586175,-8.369620037000393
1.36,-4.4466358347168375,4.772724757881117,-8.38731562120783
1.37,-4.372485385603705,4.781337257987602,-8.404899451028603
1.38,-4.28593961321722,4.7880182627108425,-8.422372927309492
1.39,-4.216234108058849,4.791250255730425,-8.439737424297157
1.4,-4.174001174160763,4.792535474679737,-8.456994290268224
1.41,-4.177268354039464,4.793948944596391,-8.474144848203698
1.42,-4.132999586983797,4.793789318149727,-8.49119039642074
1.43,-4.120717788626949,4.7943010962161665,-8.508132209206389
1.44,-4.1141807655253695,4.794939305976637,-8.524971537392876
1.45,-4.106964166667401,4.795488759640702,-8.541709608944693
1.46,-4.071416146177257,4.7934957755525405,-8.558347629522686
1.47,-4.130170059608703,4.797614073723232,-8.574886783001334
1.48,-4.127046652199685,4.798256248691748,-8.591328232042818
1.49,-4.092249476358475,4.797986470206763,-8.607673118562243
1.5,-4.12210436829464,4.799558969004903,-8.623922564252089
1.51,-4.0884589290571105,4.7993400220104725,-8.640077671038478
1.52,-4.0861686426829245,4.799956113953051,-8.656139521574149
1.53,-4.08467109500087,4.800621178135447,-8.672109179669473
1.54,-4.083152109798404,4.8012796917606755,-8.687987690741739
1.55,-4.081934831643668,4.8019458870458385,-8.703776082239528
1.56,-4.114183756624517,4.803582996068088,-8.719475364058397
1.57,-4.081123038998767,4.803354902003383,-8.735086528933811
1.58,-4.078567931670282,4.803929098539767,-8.750610552850194
1.59,-4.111165214403552,4.805569485984217,-8.766048395403816
1.6,-4.110190774429953,4.806225122009753,-8.781401000173254
1.61,-4.077172396985492,4.805959752695098,-8.796669295085115
1.62,-4.076279464169535,4.806611275597672,-8.811854192762258
1.63,-4.073709141064415,4.807156223265382,-8.826956590853197
1.64,-4.0748398432112,4.807918324122885,-8.84197737236863
1.65,-4.074170685200867,4.80856892938728,-8.856917405999843
1.66,-4.072905466056334,4.809157561642708,-8.871777546430174
1.67,-4.070897117047557,4.8097462758285925,-8.886558634637266
1.68,-4.105867312094793,4.811488573862742,-8.901261498190506
1.69,-4.069808298109712,4.811035486412098,-8.915886951528512
1.7,-4.069256016561086,4.811675124593508,-8.93043579625517
1.71,-4.068637626617121,4.812308874546791,-8.94490882139529
1.72,-4.069353116957886,4.812996053782168,-8.959306803666205
1.73,-4.070639073675816,4.813735350226301,-8.973630507734358
1.74,-4.070208290359685,4.814368374948963,-8.98788068646625
1.75,-4.066594298461917,4.814832821272586,-9.002058081172073
1.76,-4.1016542186892755,4.816558156107327,-9.016163421845244
1.77,-4.1012078335568445,4.817182233337683,-9.030197427388355
1.78,-4.065152313483598,4.816699653803596,-9.04416080584633
1.79,-4.100339173086184,4.818423146884424,-9.058054254628424
1.8,-4.0655249993978515,4.817988426576368,-9.071878460706715
1.81,-4.099539330931965,4.819656143025046,-9.085634100848836
1.82,-4.09897560659132,4.820261712351556,-9.09932184179807
1.83,-4.0635649225084824,4.819747747318867,-9.112942340488326
1.84,-4.061679507229425,4.820293012288223,-9.12649624423496
1.85,-4.061383834390411,4.820902028471291,-9.139984190917719
1.86,-4.060896131454302,4.821500444785482,-9.153406809170018
1.87,-4.060443530673819,4.822097603443303,-9.166764718557982
1.88,-4.060065023680956,4.822695470997761,-9.180058529755064
1.89,-4.097680148598717,4.8245411519679795,-9.19328884471513
1.9,-4.060778155955085,4.823946577262884,-9.206456256833016
1.91,-4.058885087720804,4.824472359294068,-9.219561351120287
1.92,-4.062053970066724,4.825253639806944,-9.232604704351376
1.93,-4.096277643450852,4.826904788281808,-9.245586885227212
1.94,-4.095936431907174,4.827490155259311,-9.258508454519779
1.95,-4.095598680929973,4.828073338830285,-9.271369965228097
1.96,-4.058670587784909,4.82746237300903,-9.28417196271707
1.97,-4.0558328894013975,4.82787405119148,-9.296914984864808
1.98,-4.0578595266425275,4.82861113285443,-9.309599562192009
1.99,-4.094208205197165,4.830381478675409,-9.32222621800545
2.0,-4.056337104320141,4.829658613097936,-9.33479546851942
2.01,-4.054433312620211,4.830162808798105,-9.347307822998573
2.02,-4.055690202350934,4.830796780949092,-9.359763783871152
2.03,-4.092861499311049,4.832655686424957,-9.372163846858886
2.04,-4.054989492100964,4.831924092035108,-9.384508501090371
2.05,-4.092358009283339,4.833787095598258,-9.39679822923043
2.06,-4.054423474617697,4.833048368622542,-9.409033507579629
2.07,-4.052629001827458,4.833543254000612,-9.421214806201293
2.08,-4.053802048513516,4.834161998517705,-9.433342589020343
2.09,-4.090926246071275,4.836006136215424,-9.445417313937082
2.1,-4.053187580794863,4.83526766904664,-9.457439432925593
2.11,-4.052882812706627,4.835817546228124,-9.469409392147009
2.12,-4.0525795687128445,4.836365488221578,-9.481327632039902
2.13,-4.089929567528376,4.83821144074959,-9.493194587424101
2.14,-4.051977483812231,4.83745555405971,-9.505010687591357
2.15,-4.090773138527568,4.8393602476347315,-9.516776356410782
2.16,-4.0513808888206855,4.838537988846064,-9.528492012404758
2.17,-4.088749880784809,4.840376892694734,-9.54015806885685
2.18,-4.089905345789888,4.8409769288133235,-9.55177493388319
2.19,-4.0477857980209455,4.839949277625536,-9.563343010530685
2.2,-4.089401032850527,4.842048322902022,-9.574862696859245
2.21,-4.048740861767797,4.841077093074597,-9.58633438601801
2.22,-4.049618621739862,4.841740462214391,-9.597758466336588
2.23,-4.090096559435669,4.8437018778727605,-9.609135321397698
2.24,-4.089885331920667,4.844231024032829,-9.620465330113763
2.25,-4.047601692134941,4.843184420557869,-9.631748866808332
2.26,-4.045675525469572,4.8436371065563115,-9.642986301289495
2.27,-4.045316004502524,4.844154073715897,-9.654177998919666
2.28,-4.088795279526308,4.846319701204289,-9.665324320690335
2.29,-4.044980548721304,4.845199597261178,-9.676425623288404
2.3,-4.046203833514363,4.845779173062526,-9.687482259172011
2.31,-4.0880482857389175,4.847870566173192,-9.698494576631353
2.32,-4.045931355913473,4.846816718181868,-9.709462919854852
2.33,-4.045439131436012,4.847318153241493,-9.720387628999987
2.34,-4.087171281062296,4.849400523722996,-9.731269040250897
2.35,-4.044964228237646,4.84833711840541,-9.742107485879693
2.36,-4.0866344233229865,4.850414002442558,-9.75290329431553
2.37,-4.041126406850428,4.849092381058303,-9.763656790193252
2.38,-4.043990576402845,4.84984199131498,-9.774368294421032
2.39,-4.085912264081316,4.8519252841567955,-9.785038124235147
2.4,-4.040303312549078,4.850593541347553,-9.79566659325163
2.41,-4.08716377268652,4.852995728342307,-9.80625401153014
2.42,-4.04142118017817,4.851768435929571,-9.816800685619572
2.43,-4.086647115106663,4.853987689259416,-9.82730691861959
2.44,-4.084668399814741,4.854410019066856,-9.837773010224256
2.45,-4.039022081097071,4.853067189989684,-9.84819925677933
2.46,-4.000517759259662,4.848947370847087,-9.858585951341135
2.47,-4.0403150306429625,4.854121821543638,-9.868933383674971
2.48,-4.040337177901524,4.854620248409464,-9.879241840402543
2.49,-4.03978752162172,4.855093983417415,-9.889511604951888
2.5,-4.083175599719344,4.85733996310835,-9.899742957652553
2.51,-4.037483938870377,4.855984175134168,-9.909936175770161
2.52,-4.040122778043753,4.856692635763255,-9.920091533553974
2.53,-4.08239134204519,4.858782750987536,-9.93020930228036
2.54,-4.082216438979472,4.859264540948368,-9.940289750291843
2.55,-4.083734055177467,4.85981717573597,-9.950333143045595
2.56,-4.083480187523267,4.860292804691218,-9.960339743151586
2.57,-4.083307743399506,4.860770359524757,-9.970309810414143
2.58,-4.0356912048408,4.85931935490237,-9.980243601872306
2.59,-4.082883615509029,4.861717915872034,-9.990141371840137
2.6,-4.082631421503934,4.862187900013076,-10.000003371942693
2.61,-4.082379253103067,4.862656466746842,-10.009829851157367
2.62,-4.0366326328606075,4.861280208427873,-10.019621055849452
2.63,-4.081875051337407,4.863589410522632,-10.029377229810143
2.64,-4.032349137821595,4.8618907491257355,-10.039098614290525
2.65,-4.032174722075909,4.862356721025049,-10.04878544803817
2.66,-4.034034789202381,4.863063330613353,-10.058437967332853
2.67,-4.080952981947762,4.865442418796769,-10.06805640602056
2.68,-4.080787559498333,4.865905062844618,-10.077640995544696
2.69,-4.03113580698141,4.864192415127329,-10.087191964982487
2.7,-4.082219398094854,4.866898800139816,-10.09670954107443
2.71,-4.081975986955959,4.867354411851984,-10.106193948259154
2.72,-4.03618442241257,4.865960923705089,-10.115645408702333
2.73,-4.03601557533201,4.866416618544997,-10.125064142328993
2.74,-4.079370255950656,4.868635006762619,-10.134450366853317
2.75,-4.081084204961893,4.869167084751791,-10.143804297807385
2.76,-4.029590531507089,4.86736588282359,-10.15312614857277
2.77,-4.080597892521659,4.870064088181471,-10.162416130406807
2.78,-4.080438350551628,4.8705140704532734,-10.1716744524735
2.79,-4.080195501125197,4.870959442864386,-10.18090132186874
2.8,-4.079952675629504,4.871403556261048,-10.190096943649925
2.81,-4.028390298777732,4.869590107159104,-10.199261520861247
2.82,-4.031504093683102,4.870317267229784,-10.208395254560287
2.83,-4.027967376618938,4.870473664027777,-10.2174983438466
2.84,-4.079152845271999,4.8731746844957815,-10.226570985882418
2.85,-4.078910341208362,4.873612675123209,-10.23561337592295
2.86,-4.027287696812527,4.871787850590771,-10.244625707338143
2.87,-4.076482505554411,4.874400912174549,-10.253608171637023
2.88,-4.078270432164317,4.874923085476695,-10.262560958493964
2.89,-4.028582311201216,4.873178125974738,-10.271484255769806
2.9,-4.077874244028108,4.87579204382147,-10.28037824953563
2.91,-4.0776426093585965,4.876223382314951,-10.289243124097561
2.92,-4.077479010179523,4.876656389590853,-10.298079062016003
2.93,-4.077236787199093,4.8770849573315385,-10.306886244130244
2.94,-4.079052718536182,4.8775955581136525,-10.315664849579276
2.95,-4.076842895688499,4.877942467302871,-10.32441505582352
2.96,-4.076600607950582,4.878367608330527,-10.333137038665196
2.97,-4.076276735298285,4.878788122540197,-10.341830972270046
2.98,-4.076207809227587,4.879218390853639,-10.350497029187208
2.99,-4.075965346353977,4.879640147117752,-10.35913538036931
