PEEQ,m0,m1,R_squared
0.0,0.04360455834267724,-0.15132754459218095,-2.2702503265993688
0.00011,0.012676130263704276,-0.2010245199168373,-2.56833743045645
0.0002,0.022979950280675388,0.10061781483994449,-0.4605163492417028
0.0003,0.3879147408117961,0.7757307028381758,0.00951925333183068
0.0004,999.9995862385217,2.2618085132042776,0.08359238878003561
0.0005,999.999999981893,2.3347812372749663,0.06264811442813534
0.0006,999.9999999984697,2.3935282672794123,0.003622131524419925
0.0007,999.9999992632667,2.457138393666638,-0.07321855942691768
0.0008,999.9985773902587,2.539408868787619,-0.15510208131191838
0.0009,999.9999999988969,2.664960961265188,-0.23608836507185593
0.001,3.917451603060114,4.270513043134607,-0.3148411026462168
0.002,2.2222652337170716,6.090259188536718,-1.0766290923133117
0.003,1.9980784689134792,7.89708374592959,-1.9842319108611735
0.004,1.8607617918326034,6.126633083827613,-3.3370970705148535
0.005,1.7306437999352,4.521369664520391,-5.482414550142098
0.01,1.1884104744667916,15.508588957632899,-7.056470925578985
0.011,1.1339403798954322,15.511974181540051,-6.109387643501076
0.012,1.0956794581891245,15.563727747273763,-5.638032934152368
0.013,1.0819205860431491,4.648012628485326,-5.534003438100054
0.014,1.068379315167576,4.479207327869998,-5.737223522349662
0.015,1.063293046429058,4.353635470111652,-6.233747568309599
0.016,1.0640324794129044,4.700945177203932,-7.046287415491898
0.017,1.0700739421094678,4.591019240539744,-8.227560184158559
0.018,1.0792311475170209,4.422186291922375,-9.853098623768455
0.019,1.0902437067702029,4.843094026403418,-12.005020278492722
0.02,1.1030312387383432,4.554190408386916,-14.7326965822196
0.021,1.1160000188755428,4.996665941527131,-17.974676131444927
0.022,1.1291929364217916,5.493925941401214,-21.449129759363903
0.023,1.1422523542120158,6.048587856238349,-24.59406067742661
0.024,1.1549196887330093,6.662887153869878,-26.710815325821414
0.025,1.1670055405192536,7.338564389445939,-27.33243468493684
0.026,1.1783832698397165,8.076769791650907,-26.506351537867094
0.027,1.1889638623950638,8.877987850154444,-24.692352750840634
0.028,1.1986972243793927,9.741980584582503,-22.433968014584547
0.029,1.207557395557304,10.667754920524896,-20.13181445891734
0.03,1.2155448031793314,11.653553044692828,-18.00249090447221
0.031,1.2226703608613012,12.696857406230496,-16.129393315805807
0.032,1.228956798936629,13.794422330726709,-14.522461100148341
0.033,1.1968138413794127,14.6972138197635,-13.158849733814305
0.034,1.204136820021671,14.712297766553212,-12.004987712357895
0.035,1.2139594746670141,14.72705854627684,-11.02685423714751
0.036,1.223683126053445,14.741213556987116,-10.194029098226698
0.037,1.2331740855046345,14.75475250187859,-9.480799008752035
0.038,1.2424079926691742,14.767681755742238,-8.86601460694942
0.039,1.2513820649046554,14.780012372778922,-8.332502278089898
0.04,1.2601010077673158,14.791757857128506,-7.866385273600304
0.041,1.2685723049071231,14.802933090576095,-7.456455038323247
0.042,1.2768045121486071,14.81355392700689,-7.093637408633327
0.043,1.2848066254694883,14.82363678767408,-6.770557782930585
0.044,1.2925879658919064,14.833198500792914,-6.481194260963959
0.045,1.3001576878833994,14.842256068770995,-6.220603761353988
0.046,1.3075251033055586,14.850826541929647,-5.9847066365873
0.047,1.3146987010935245,14.85892681789283,-5.77011735291193
0.048,1.3216871339559575,14.866573702673463,-5.574011129138852
0.049,1.3284983774184225,14.873783654423,-5.394018548707778
0.05,1.3351396685290617,14.88057275196128,-5.228141928242147
0.051,1.3416187858096955,14.886956887327495,-5.07468863844336
0.052,1.3479431789192342,14.892951514551578,-4.932217675871373
0.053,1.354118963419772,14.89857157302786,-4.799496633469138
0.054,1.3601526410570641,14.903831606187461,-4.675466868326084
0.055,1.3660500916561396,14.908745723763182,-4.559215162221375
0.056,1.371816832579114,14.913327543666417,-4.449950550420226
0.057,1.377459199916867,14.917590406440613,-4.346985284822877
0.058,1.3829812867143196,14.921546909672834,-4.249719121199628
0.059,1.3883878219087713,14.925209341703434,-4.157626291414176
0.06,1.393684444151896,14.92858971369124,-4.070244655784064
0.061,1.398874530567826,14.931699309948131,-3.987166632943878
0.062,1.4039626614989655,14.934549205048247,-3.9080315861007575
0.063,1.4089532178518533,14.93715009152342,-3.8325194074877817
0.064,1.4138486824381253,14.939511941689029,-3.7603450927942887
0.065,1.4186531093325367,14.941644667627585,-3.6912541368506755
0.066,1.4233703518058674,14.943557787652395,-3.6250186130913447
0.067,1.4280035530501896,14.945260328121208,-3.561433824668951
0.068,1.4325547994180652,14.946760929395003,-3.5003154349988757
0.069,1.4370276484830817,14.948068010120883,-3.4414970018283872
0.07,1.4414253392897145,14.949189766934007,-3.3848278519468247
0.071,1.4457491890520346,14.950133696734797,-3.3301712445594864
0.072,1.4500028110220302,14.950907409104431,-3.2774027797944605
0.073,1.454188480732313,14.951518047960649,-3.2264090161803383
0.074,1.4583074832931415,14.951972330282839,-3.1770862664352775
0.075,1.4623630932618936,14.952277008985869,-3.1293395462879676
0.076,1.4663563630099907,14.952438266055028,-3.083081654534947
0.077,1.4702905497330085,14.952462380387022,-3.038232366121303
0.078,1.474166155613186,14.952354989452925,-2.9947177228177337
0.079,1.4779850155365035,14.952121724167675,-2.9524694083249834
