
                  X             Displacement          Force      

                0.                 0.                 6.66552    
               50.0012E-06         7.49973E-03      896.665      
              100.003E-06         14.9988E-03         1.5348E+03 
              150.005E-06         22.495E-03          2.13401E+03
              200.006E-06         29.991E-03          3.0377E+03 
              250.E-06            37.4858E-03         3.89188E+03
              300.002E-06         44.9818E-03         4.52697E+03
              350.004E-06         52.4778E-03         5.1613E+03 
              400.005E-06         59.9738E-03         5.99821E+03
              450.007E-06         67.4698E-03         6.83043E+03
              500.E-06            74.9714E-03         7.48168E+03
              550.001E-06         82.4964E-03         8.17963E+03
              600.002E-06         90.0216E-03         9.00308E+03
              650.003E-06         97.5468E-03         9.66199E+03
              700.004E-06        105.072E-03         10.2111E+03 
              750.005E-06        112.597E-03         10.8368E+03 
              800.006E-06        120.122E-03         11.419E+03  
              850.006E-06        127.658E-03         11.9315E+03 
              900.007E-06        135.208E-03         12.273E+03  
              950.001E-06        142.757E-03         12.5941E+03 
                1.E-03           150.308E-03         12.8895E+03 
                1.05E-03         157.858E-03         13.1599E+03 
                1.1E-03          165.408E-03         13.3936E+03 
                1.15E-03         172.958E-03         13.5982E+03 
                1.2E-03          180.508E-03         13.775E+03  
                1.25001E-03      188.058E-03         13.952E+03  
                1.30001E-03      195.608E-03         14.116E+03  
                1.35E-03         203.157E-03         14.2372E+03 
                1.4E-03          210.707E-03         14.3857E+03 
                1.45E-03         218.258E-03         14.4921E+03 
                1.5E-03          225.808E-03         14.6101E+03 
                1.55E-03         233.358E-03         14.7173E+03 
                1.6E-03          240.908E-03         14.8066E+03 
                1.65001E-03      248.458E-03         14.9058E+03 
                1.70001E-03      255.96E-03          14.9919E+03 
                1.75001E-03      263.461E-03         15.0645E+03 
                1.8E-03          270.96E-03          15.1306E+03 
                1.85E-03         278.46E-03          15.1974E+03 
                1.9E-03          285.96E-03          15.2633E+03 
                1.95E-03         293.46E-03          15.3239E+03 
                2.E-03           300.96E-03          15.3777E+03 
                2.05E-03         308.46E-03          15.4275E+03 
                2.10001E-03      315.96E-03          15.4738E+03 
                2.15001E-03      323.461E-03         15.5168E+03 
                2.20001E-03      330.961E-03         15.5565E+03 
                2.25E-03         338.46E-03          15.5933E+03 
                2.3E-03          345.96E-03          15.6269E+03 
                2.35E-03         353.46E-03          15.6582E+03 
                2.4E-03          360.96E-03          15.6877E+03 
                2.45E-03         368.46E-03          15.7163E+03 
                2.5E-03          375.96E-03          15.7436E+03 
                2.55001E-03      383.46E-03          15.7686E+03 
                2.60001E-03      390.961E-03         15.7892E+03 
                2.65001E-03      398.461E-03         15.8068E+03 
                2.7E-03          405.96E-03          15.8257E+03 
                2.75E-03         413.452E-03         15.8442E+03 
                2.8E-03          420.853E-03         15.8586E+03 
                2.85E-03         428.253E-03         15.8706E+03 
                2.9E-03          435.653E-03         15.8844E+03 
                2.95E-03         443.053E-03         15.8956E+03 
                3.00001E-03      450.453E-03         15.9037E+03 
                3.05E-03         458.052E-03         15.9134E+03 
                3.1E-03          465.69E-03          15.9212E+03 
                3.15001E-03      473.265E-03         15.9264E+03 
                3.2E-03          480.801E-03         15.9319E+03 
                3.25E-03         488.335E-03         15.9362E+03 
                3.3E-03          495.872E-03         15.9387E+03 
                3.35E-03         503.354E-03         15.9405E+03 
                3.40001E-03      510.787E-03         15.9415E+03 
                3.45E-03         518.219E-03         15.9412E+03 
                3.5E-03          525.651E-03         15.94E+03   
                3.55001E-03      533.084E-03         15.9379E+03 
                3.6E-03          540.516E-03         15.9349E+03 
                3.65E-03         547.947E-03         15.9311E+03 
                3.70001E-03      555.489E-03         15.9262E+03 
                3.75E-03         563.168E-03         15.9205E+03 
                3.8E-03          570.799E-03         15.9138E+03 
                3.85001E-03      578.267E-03         15.9064E+03 
                3.9E-03          585.733E-03         15.8981E+03 
                3.95E-03         593.199E-03         15.8891E+03 
                4.E-03           600.666E-03         15.8793E+03 
                4.05001E-03      608.133E-03         15.8687E+03 
                4.1E-03          615.6E-03           15.8574E+03 
                4.15E-03         623.066E-03         15.8453E+03 
                4.2E-03          630.497E-03         15.8325E+03 
                4.25E-03         637.752E-03         15.819E+03  
                4.3E-03          645.005E-03         15.8048E+03 
                4.35E-03         652.258E-03         15.79E+03   
                4.40001E-03      659.512E-03         15.7744E+03 
                4.45E-03         667.25E-03          15.757E+03  
                4.5E-03          675.022E-03         15.7387E+03 
                4.55001E-03      682.794E-03         15.7198E+03 
                4.6E-03          690.565E-03         15.6998E+03 
                4.65E-03         698.337E-03         15.6792E+03 
                4.7E-03          706.108E-03         15.6578E+03 
                4.75E-03         713.879E-03         15.6353E+03 
                4.8E-03          721.46E-03          15.6123E+03 
                4.85E-03         729.004E-03         15.5885E+03 
                4.90001E-03      736.547E-03         15.5636E+03 
                4.95E-03         744.089E-03         15.538E+03  
                5.E-03           751.633E-03         15.5117E+03 
                5.05E-03         759.174E-03         15.4846E+03 
