
                  X             Displacement          Force      

                0.                 0.                 6.90311    
               50.0017E-06         7.50025E-03      875.44       
              100.005E-06         15.0031E-03         1.55495E+03
              150.002E-06         22.5059E-03         2.61919E+03
              200.007E-06         30.0098E-03         3.22292E+03
              250.004E-06         37.5069E-03         4.24376E+03
              300.001E-06         45.0033E-03         4.95267E+03
              350.E-06            52.5028E-03         5.80359E+03
              400.001E-06         60.0045E-03         6.48277E+03
              450.001E-06         67.5062E-03         7.1962E+03 
              500.002E-06         75.0079E-03         8.03215E+03
              550.003E-06         82.5097E-03         8.6672E+03 
              600.003E-06         90.0114E-03         9.27092E+03
              650.003E-06         97.5131E-03         9.88948E+03
              700.004E-06        105.015E-03         10.461E+03  
              750.004E-06        112.516E-03         11.0064E+03 
              800.005E-06        120.018E-03         11.4927E+03 
              850.005E-06        127.52E-03          11.926E+03  
              900.006E-06        135.022E-03         12.3197E+03 
              950.006E-06        142.523E-03         12.6713E+03 
             1000.E-06           150.024E-03         12.9901E+03 
                1.05E-03         157.526E-03         13.2869E+03 
                1.1E-03          165.027E-03         13.5815E+03 
                1.15E-03         172.529E-03         13.8522E+03 
                1.2E-03          180.031E-03         14.0705E+03 
                1.25E-03         187.533E-03         14.2862E+03 
                1.3E-03          195.034E-03         14.4928E+03 
                1.35E-03         202.536E-03         14.6486E+03 
                1.4E-03          210.038E-03         14.8202E+03 
                1.45E-03         217.539E-03         14.9498E+03 
                1.5E-03          225.041E-03         15.095E+03  
                1.55001E-03      232.543E-03         15.2142E+03 
                1.60001E-03      240.045E-03         15.326E+03  
                1.65001E-03      247.546E-03         15.4408E+03 
                1.70001E-03      255.005E-03         15.5325E+03 
                1.75E-03         262.453E-03         15.6154E+03 
                1.8E-03          269.902E-03         15.6996E+03 
                1.85E-03         277.352E-03         15.7791E+03 
                1.9E-03          284.801E-03         15.8509E+03 
                1.95E-03         292.25E-03          15.915E+03  
                2.00001E-03      299.587E-03         15.9741E+03 
                2.05E-03         306.916E-03         16.03E+03   
                2.1E-03          314.245E-03         16.08E+03   
                2.15001E-03      321.574E-03         16.1261E+03 
                2.2E-03          328.903E-03         16.1688E+03 
                2.25E-03         336.232E-03         16.2075E+03 
                2.3E-03          343.561E-03         16.2427E+03 
                2.35E-03         350.89E-03          16.2745E+03 
                2.40001E-03      358.22E-03          16.3026E+03 
                2.45E-03         365.548E-03         16.327E+03  
                2.5E-03          372.877E-03         16.3489E+03 
                2.55001E-03      380.207E-03         16.369E+03  
                2.6E-03          387.535E-03         16.3874E+03 
                2.65E-03         394.864E-03         16.4034E+03 
                2.70001E-03      402.194E-03         16.4167E+03 
                2.75E-03         409.522E-03         16.4267E+03 
                2.8E-03          416.851E-03         16.436E+03  
                2.85E-03         424.274E-03         16.4447E+03 
                2.9E-03          431.847E-03         16.4515E+03 
