
                  X             Displacement          Force      

                0.                 0.                 6.55985    
               33.3344E-06         6.66651E-03       99.7764     
               66.6674E-06        13.3315E-03       150.161      
              100.002E-06         20.0051E-03       346.047      
              133.333E-06         26.6783E-03       571.746      
              166.668E-06         33.352E-03        545.298      
              200.002E-06         40.0257E-03       886.916      
              233.334E-06         46.6989E-03       939.036      
              266.668E-06         53.3726E-03       915.428      
              300.002E-06         60.0462E-03         1.06417E+03
              333.334E-06         66.7195E-03         1.23215E+03
              366.668E-06         73.3931E-03         1.16959E+03
              400.002E-06         80.0667E-03         1.49796E+03
              433.334E-06         86.74E-03           1.57846E+03
              466.668E-06         93.4137E-03         1.62383E+03
              500.002E-06        100.087E-03          1.68221E+03
              533.334E-06        106.761E-03          1.81064E+03
              566.668E-06        113.434E-03          1.75773E+03
              600.002E-06        120.108E-03          1.9612E+03 
              633.334E-06        126.781E-03          2.0458E+03 
              666.668E-06        133.455E-03          2.09708E+03
              700.E-06           140.128E-03          2.11289E+03
              733.334E-06        146.802E-03          2.18425E+03
              766.668E-06        153.475E-03          2.25401E+03
              800.E-06           160.149E-03          2.36155E+03
              833.334E-06        166.822E-03          2.39008E+03
              866.668E-06        173.496E-03          2.38109E+03
              900.E-06           180.169E-03          2.4874E+03 
              933.334E-06        186.843E-03          2.52775E+03
              966.669E-06        193.516E-03          2.557E+03  
                1.E-03           200.313E-03          2.55661E+03
                1.03333E-03      207.162E-03          2.6352E+03 
                1.06667E-03      214.011E-03          2.64804E+03
                1.1E-03          220.86E-03           2.6928E+03 
                1.13333E-03      227.71E-03           2.68403E+03
                1.16667E-03      234.559E-03          2.75261E+03
                1.2E-03          241.408E-03          2.75492E+03
                1.23333E-03      248.257E-03          2.76244E+03
                1.26667E-03      255.04E-03           2.80324E+03
                1.3E-03          261.778E-03          2.80827E+03
                1.33334E-03      268.514E-03          2.81688E+03
                1.36667E-03      275.251E-03          2.84365E+03
                1.4E-03          281.988E-03          2.84695E+03
                1.43333E-03      288.725E-03          2.86851E+03
                1.46667E-03      295.462E-03          2.87664E+03
                1.5E-03          302.198E-03          2.88279E+03
                1.53333E-03      308.935E-03          2.90252E+03
                1.56667E-03      315.672E-03          2.90475E+03
                1.6E-03          322.409E-03          2.90996E+03
                1.63333E-03      329.145E-03          2.92587E+03
                1.66667E-03      335.882E-03          2.92607E+03
                1.7E-03          342.619E-03          2.93543E+03
                1.73333E-03      349.356E-03          2.94755E+03
                1.76667E-03      356.093E-03          2.94541E+03
                1.8E-03          362.829E-03          2.95405E+03
                1.83334E-03      369.567E-03          2.96389E+03
                1.86667E-03      376.304E-03          2.96095E+03
                1.9E-03          383.041E-03          2.96913E+03
                1.93334E-03      389.778E-03          2.97688E+03
                1.96667E-03      396.666E-03          2.97739E+03
                2.E-03           403.777E-03          2.98512E+03
                2.03333E-03      410.888E-03          2.98585E+03
                2.06667E-03      417.861E-03          2.99256E+03
                2.1E-03          424.735E-03          2.993E+03  
                2.13333E-03      431.608E-03          2.99972E+03
                2.16667E-03      438.482E-03          3.00046E+03
                2.2E-03          445.357E-03          3.00559E+03
                2.23333E-03      452.231E-03          3.0063E+03 
                2.26667E-03      459.105E-03          3.01123E+03
                2.3E-03          465.979E-03          3.01346E+03
                2.33333E-03      472.853E-03          3.01556E+03
                2.36667E-03      479.727E-03          3.01946E+03
                2.4E-03          486.601E-03          3.02071E+03
                2.43333E-03      493.475E-03          3.02399E+03
                2.46667E-03      500.349E-03          3.02615E+03
                2.5E-03          507.223E-03          3.02696E+03
                2.53333E-03      513.922E-03          3.03087E+03
                2.56667E-03      520.559E-03          3.03163E+03
                2.6E-03          527.197E-03          3.03347E+03
                2.63333E-03      533.833E-03          3.03614E+03
                2.66667E-03      540.471E-03          3.03761E+03
                2.7E-03          547.108E-03          3.03897E+03
                2.73333E-03      553.745E-03          3.0408E+03 
                2.76667E-03      560.382E-03          3.04249E+03
                2.8E-03          567.019E-03          3.04381E+03
                2.83333E-03      573.656E-03          3.04524E+03
                2.86667E-03      580.292E-03          3.04673E+03
                2.9E-03          586.93E-03           3.04813E+03
                2.93333E-03      593.567E-03          3.0494E+03 
                2.96667E-03      600.204E-03          3.05061E+03
                3.E-03           606.842E-03          3.05177E+03
                3.03333E-03      613.074E-03          3.05314E+03
                3.06667E-03      619.236E-03          3.05403E+03
                3.1E-03          625.401E-03          3.05525E+03
                3.13333E-03      631.563E-03          3.05637E+03
                3.16667E-03      638.379E-03          3.05739E+03
                3.2E-03          645.313E-03          3.05852E+03
