PEEQ_fit,CT1,CT2,CT3,CT4,CT5,CT6
0.00011,1.3164603958518555,0.005136692751064986,0.9663419184041686,0.1983473774633894,556.5582292680573,108.95261404039168
0.010662211055276384,1.5177742989328458,0.005862967389946627,0.9845655025637825,0.20115142211990156,557.0649337565945,108.8658439503172
0.021214422110552765,1.7084115228074817,0.006460642153896634,1.0021773900905373,0.2038418078093609,557.5626286436024,108.77907386024272
0.031766633165829145,1.8852515117108135,0.006952423370192529,1.019188745586689,0.20642072105536968,558.0513572159994,108.69230377016824
0.04231884422110553,2.046138854784153,0.007357029106332957,1.035610777018519,0.2088903281923411,558.5311631580566,108.60553368009376
0.05287105527638192,2.189900460733992,0.0076898829158393855,1.0514547305363067,0.21125277541443666,559.0020905550456,108.51876359001928
0.06342326633165829,2.316253137401824,0.007963689111471162,1.0667318852576955,0.21351018882326045,559.4641838969181,108.4319934999448
0.07397547738693468,2.425640651736874,0.008188909076487283,1.0814535480180894,0.21566467447521553,559.9174880820219,108.34522340987031
0.08452768844221106,2.5190411791389105,0.008374155151178009,1.0956310480942193,0.21771831842827538,560.3620484208495,108.25845331979583
0.09507989949748745,2.5977783623574595,0.008526516029415454,1.1092757319074735,0.21967318678905556,560.7979106398213,108.17168322972138
0.10563211055276384,2.66335742540568,0.00865182535243636,1.1223989577081284,0.22153132575812506,561.2251208851033,108.0849131396469
0.11618432160804021,2.717336361849539,0.00875488326563545,1.1350120902477556,0.22329476167591622,561.6437257264606,107.99814304957242
0.12673653266331658,2.7612335567633215,0.008839639074314842,1.1471264954489016,0.22496550106793478,562.053772161146,107.91137295949794
0.13728874371859298,2.7964679121718934,0.008909341760156453,1.1587535350683993,0.2265455306892754,562.4553076178231,107.82460286942346
0.14784095477386935,2.8243251363053776,0.008966663967228783,1.16990456136773,0.2280368175686256,562.848379960528,107.73783277934898
0.15839316582914575,2.845943430940448,0.009013804102574019,1.180590911792251,0.2294413090524543,563.2330374926644,107.6510626892745
0.16894537688442213,2.862312503521464,0.009052570393339288,1.1908239036624764,0.23076093284790034,563.6093289610374,107.56429259920002
0.1794975879396985,2.874280995267762,0.009084450074839046,1.2006148288876375,0.23199759706577083,563.9773035599237,107.47752250912554
0.1900497989949749,2.882568650404921,0.009110666330107708,1.209974948701074,0.23315319026310988,564.337010935179,107.39075241905105
0.20060201005025127,2.887780647307654,0.009132225142791217,1.2189154884247273,0.23422958148506012,564.6885011883837,107.30398232897657
0.21115422110552767,2.8904223912870126,0.009149953845772663,1.2274476322734245,0.23522862030592506,565.0318248810256,107.21721223890209
0.22170643216080405,2.8909137258202895,0.009164532834413652,1.2355825181896307,0.23615213687096315,565.367033038722,107.13044214882761
0.23225864321608042,2.889601983406849,0.009176521654421954,1.243331232731407,0.23700194193642687,565.6941771554798,107.04367205875313
0.24281085427135682,2.8867736092164415,0.009186380460829202,1.2507048060035686,0.2377798269101703,566.0133091979959,106.95690196867865
0.25336306532663316,2.882664289556198,0.009194487668476192,1.257714206644323,0.23848756389093495,566.3244816099957,106.87013187860417
0.2639152763819096,2.8774676360869673,0.009201154469309358,1.2643703368712522,0.23912690570814732,566.6277473166115,106.78336178852969
0.27446748743718596,2.8713425414550455,0.009206636772240984,1.2706840275900504,0.23969958596043028,566.9231597288026,106.69659169845521
0.28501969849246234,2.8644193515251706,0.009211145022897549,1.2766660335691995,0.24020731905389425,567.2107727478144,106.60982160838074
0.2955719095477387,2.8568050070561224,0.009214852279520347,1.2823270286892239,0.24065180024059885,567.490640769679,106.52305151830626
0.3061241206030151,2.848587302525395,0.009217900854571859,1.2876776012642495,0.24103470565577112,567.7628186897567,106.43628142823178
0.3166763316582915,2.8398383978473545,0.009220407776687534,1.2927282494486008,0.24135769235509485,568.0273619073209,106.3495113381573
0.3272285427135679,2.8306177037233873,0.009222469282449408,1.2974893767218418,0.24162239835106192,568.2843263301822,106.26274124808282
0.33778075376884426,2.820974245613739,0.009224164510256427,1.3019712874654488,0.24183044264962206,568.5337683793575,106.17597115800834
0.34833296482412063,2.8109485961498764,0.009225558538011214,1.306184182632478,0.24198342528588057,568.7757449937807,106.08920106793386
0.358885175879397,2.800574451904251,0.009226704881162284,1.3101381555075022,0.24208292735937675,569.0103136350566,106.00243097785938
0.36943738693467343,2.789879918099647,0.009227647546961482,1.3138431875681817,0.2421305110691918,569.2375322922596,105.9156608877849
0.3799895979899498,2.7788885541365724,0.00922842272377089,1.3173091444496094,0.2421277197484244,569.4574594867747,105.82889079771041
0.3905418090452262,2.767620223675815,0.009229060170237613,1.320545772011883,0.24207607789826113,569.6701542771845,105.74212070763593
0.40109402010050255,2.756091785297461,0.009229584357669296,1.3235626925149973,0.2419770912218695,569.8756762641997,105.65535061756147
0.4116462311557789,2.7443176533030798,0.009230015409446457,1.3263694009074243,0.24183224665742387,570.0740855956367,105.56858052748699
0.42219844221105535,2.7323102528646332,0.009230369873528321,1.3289752612236043,0.2416430124108757,570.2654429714383,105.4818104374125
0.4327506532663317,2.720080389291104,0.009230661357712666,1.3313895031014908,0.24141083798892282,570.4498096487436,105.39504034733802
0.4433028643216081,2.7076375475355303,0.009230901052024398,1.333621218414919,0.24113715423042947,570.627247447001,105.30827025726354
0.45385507537688446,2.6949901350720045,0.009231098158293705,1.3356793580273916,0.24082337333808823,570.7978187531312,105.22150016718906
0.46440728643216084,2.6821456788229994,0.00923126024340748,1.33757272866751,0.24047088890995383,570.9615865267364,105.13473007711458
0.4749594974874372,2.6691109848174377,0.009231393529797627,1.3393099899292338,0.24008107596979755,571.1186143053559,105.0479599870401
0.48551170854271364,2.655892267629409,0.009231503134318642,1.3408996513956026,0.23965529099777427,571.2689662097729,104.96118989696562
0.49606391959799,2.642495255319923,0.009231593264681814,1.3423500698888802,0.23919487196000944,571.4127069493672,104.87441980689114
0.5066161306532664,2.628925274524436,0.009231667380988018,1.343669446852573,0.2387011383382287,571.5499018275189,104.78764971681666
0.5171683417085429,2.6151873194514685,0.009231728328559008,1.344865825856914,0.23817539115887598,571.6806167470604,104.70087962674218
0.5277205527638192,2.601286107845176,0.009231778447170713,1.3459470902389512,0.23761891302179095,571.8049182157803,104.6141095366677
0.5382727638190956,2.5872261263864313,0.00923181966087605,1.3469209608688288,0.23703296812855967,571.9228733519748,104.52733944659323
0.548824974874372,2.5730116675378745,0.009231853551868285,1.3477949940520375,0.2364188023101974,572.0345498900534,104.44056935651875
0.5593771859296484,2.5586468594579133,0.009231881421221999,1.3485765795571751,0.2357776430545897,572.1400161861937,104.35379926644427
0.5699293969849247,2.5441356903002204,0.009231904338842689,1.3492729387819509,0.23511069953350727,572.2393412240496,104.26702917636979
