PEEQ,C1,C2,C3,C4,C5,C6
0.00011,1.909887798137973,0.008671938720393964,0.40453961058726107,0.46945789985590947,526.4329196950425,198.6006616654241
0.0002,1.9309575894519684,0.009999997933336705,0.49557545166105643,0.39488915105399836,512.0290430537138,221.8586226189151
0.0003,2.148772544530021,0.009999999784095378,0.34559697326363936,0.5559589004839361,509.56583470487544,299.99999999999966
0.0004,2.098288002602862,0.009999999999999983,0.3804203202738866,0.5382944123773432,508.2004589194153,299.99999999999994
0.0005,2.0623643453694047,0.009999999999944761,0.4076923775401676,0.5250582972590132,507.4409200019764,299.99999999999994
0.0006,2.0319442646080974,0.00999999999943705,0.4317222615627941,0.5128728445822448,506.7880072808207,299.99999999999665
0.0007,2.004447773496287,0.009999999999999998,0.4538057287945529,0.5010242943281513,506.1249234845491,299.99999999999994
0.0008,1.9790874108709444,0.009999999999999967,0.4743842612420372,0.4894600457844928,505.43375245293385,299.99999999999994
0.0009,1.9555721072500658,0.00999999999999999,0.49365053468537146,0.47825889739206456,504.7185834333246,299.9999999999977
0.001,1.9337468217872782,0.00999999999741263,0.5117216702311279,0.46749895501048894,503.98659593054526,299.9999997543669
0.002,1.7055880289830219,0.008060292778118172,0.5525673713156953,0.46513529534904874,516.7034548987483,299.99999999999136
0.003,1.634869272047945,0.006477236322891257,0.5214233281620038,0.504567142804932,534.8960652993151,299.99999999999994
0.004,1.6120107505231718,0.005657412266058583,0.5104070504922997,0.518431614138275,546.2799242788395,294.4590802732157
0.005,1.4263623234516745,0.00587152492506974,0.7005228929647553,0.36835323072919834,537.455716268704,243.9295308801992
0.01,1.815358415546873,0.003830432352279901,0.3003645540445701,0.6897620635907452,579.0687908574822,299.9996382592857
0.011,1.851413334065923,0.0036719816607685743,0.2666332007663405,0.7117727218639144,582.0556988687363,299.9999999999933
0.012,1.8886762405383077,0.0035250813885558782,0.2314643277662135,0.7332457161236015,584.864278029483,299.9999999999754
0.013,1.92371107456452,0.0034005100514828824,0.19897995047817246,0.7524131153662166,587.2529674390524,299.99834310830806
0.014,1.968706553789767,0.003253560470040109,0.1548883674557527,0.7755129468020503,590.1844393353182,299.9999999999975
0.015,2.011550238711047,0.0031277346878200714,0.11356434957729036,0.7962741092031619,592.7139856261583,299.999999999488
0.016,2.0183772584018036,0.0030714274281404296,0.11047587825056071,0.7950894148167927,593.1011790502193,297.31485250906894
0.017,2.020828792145726,0.0030143942547517038,0.1109874355840935,0.7901358677561262,593.2981520195265,293.73453039421645
0.018,2.0231928198436733,0.00296199164588497,0.11146484883901649,0.7853671791497604,593.436111213861,290.34431086632713
0.019,2.025518690408624,0.002913967034937495,0.11191303436416304,0.7808385408031066,593.523211266026,287.14445914322187
0.02,2.0278477004978273,0.002870065331386782,0.11233313774957623,0.776594063535655,593.566920751337,284.1337791561469
0.021,2.0302066463079145,0.002830032075211987,0.11273044589380972,0.7726623013925382,593.5737659144404,281.30865592536094
0.022,2.032617430989423,0.002793610472540031,0.11310669459455028,0.7690629161577128,593.5497085089464,278.6643051444697
0.023,2.0350945371934968,0.00276054729324733,0.1134640396533512,0.765805747408369,593.499995733637,276.19456610556483
0.024,2.037645394031178,0.002730598296135025,0.1138061488201095,0.7628921762527108,593.4291409245975,273.8921981589944
0.025,2.040280603741515,0.002703521324655329,0.11412918404825467,0.7603216639688808,593.3413722876326,271.7499945815507
0.026,2.0429966197682394,0.002679096812558985,0.11443998394901556,0.7580830634152153,593.2398674611718,269.75930509054024
0.027,2.045794889492565,0.0026571114399750015,0.11473795575409476,0.7561660623752327,593.1276118869712,267.91202356032505
0.028,2.048673245726615,0.0026373670197319147,0.11502416687466256,0.7545569219175763,593.0070629438196,266.19982298678036
0.029,2.0516265768215294,0.002619681472357854,0.115301290381673,0.7532395532073404,592.8802016590203,264.6143620560917
0.03,2.0546560101856066,0.0026038801145358446,0.11556496904386093,0.7522007356524995,592.7489584181218,263.148176614473
0.031,2.057751470664356,0.002589811467345641,0.11582122005660182,0.7514212211670749,592.6145132355417,261.7930824934245
0.032,2.0609100916428877,0.002577330501342072,0.11606869349128274,0.7508857921549876,592.4781054451805,260.5419668974478
0.033,2.0641265020142545,0.002566305827261274,0.11630825476995142,0.7505781614481785,592.3406626718993,259.38782040727347
0.034,2.0673957693508282,0.0025566173725310552,0.11654035082668517,0.7504827974507959,592.2029391770784,258.32407254268486
0.035,2.0707129206143633,0.0025481553947432315,0.11676549959231632,0.7505846707960873,592.0655409728429,257.3445206905625
0.036,2.074073455677809,0.0025408204305531774,0.11698398888203686,0.7508697387634025,591.9289483573614,256.44342703154587
0.037,2.0774726734819824,0.0025345210225815695,0.11719635265085043,0.7513243332418071,591.79352695091,255.6153136561325
0.038,2.080906430732833,0.002529174499340103,0.11740289575719447,0.7519358679001468,591.6595631761646,254.8551604264806
0.039,2.0843705009318536,0.0025247048745482724,0.11760412389167352,0.7526922310472777,591.5272627799901,254.1581972759743
0.04,2.0878579797453765,0.002521047364774498,0.11780358808471812,0.75358089931959,591.3966464904773,253.51985050907606
0.041,2.0913748925817215,0.0025181288204859558,0.1179921364342116,0.7545959283339341,591.2682083129203,252.93676799262136
0.042,2.0949110970341622,0.0025158997815594984,0.11817698066183695,0.7557244510209837,591.1417298744575,252.40466905381888
0.043,2.098463149479003,0.0025143077913053766,0.11835878211170546,0.7569571752435058,591.0172323763647,251.91997237375622
0.044,2.102029788812192,0.0025133038059029457,0.11853635778416254,0.7582865049037073,590.8947847302616,251.4795608153982
0.045,2.1056085332575036,0.0025128440503187203,0.11870990033683013,0.7597047223073315,590.7743796737545,251.0804188038623
0.046,2.1091971493537067,0.002512888832192148,0.11887959342275793,0.7612047578479947,590.655994341273,250.71978193074565
0.047,2.112793535420023,0.002513401350698975,0.11904560798968696,0.7627799667437076,590.5395934563138,250.39504814711142
0.048,2.116395541579163,0.002514348111130174,0.1192083323866903,0.7644240939349661,590.4251236929418,250.10378633282312
0.049,2.120002205995548,0.002515698528629903,0.11936726751494414,0.7661319944424738,590.3125591057633,249.843898194784
0.05,2.1236112956313486,0.0025174244335880603,0.11952313734412265,0.7678980542004811,590.2018203545829,249.6132322664548
0.051,2.127221575768557,0.002519499993896271,0.11967591655354112,0.7697175888024742,590.0928536584069,249.40991311683732
0.052,2.130831681113557,0.002521900875740782,0.11982573261787495,0.7715860335658251,589.985596197692,249.23212622641125
0.053,2.13444051251945,0.002524605579887928,0.11997268606147453,0.7734993853373983,589.8799857605118,249.0782692095171
0.054,2.138046937461432,0.0025275933747377325,0.12011688667640343,0.7754537269192743,589.7759571048662,248.94677000987426
0.055,2.1416500769697318,0.0025308462173843334,0.12025843339524833,0.7774456801069545,589.6734478364782,248.83626400124683
0.056,2.1452489519456623,0.0025343460911591057,0.12039742622599121,0.7794718121963344,589.5723936000277,248.74536282711009
0.057,2.1488428786331664,0.0025380778483043423,0.12053395522558465,0.7815292863900152,589.4727333009016,248.67290614731266
0.058,2.152431049384125,0.002542026021202374,0.12066810696548566,0.7836151504478279,589.3744059060224,248.6176888241873
0.059,2.1560128673586214,0.0025461772859568742,0.12079996327646426,0.7857268953120147,589.2773509233913,248.57867206183198
0.06,2.1595877267154204,0.0025505187770509087,0.12092960181537667,0.787862080226003,589.1815124227597,248.55484778786604
0.061,2.163155122307939,0.002555038840584988,0.1210570963125952,0.7900185075386477,589.0868344583205,248.54529739228275
0.062,2.16671457128162,0.0025597264391669546,0.12118251683511067,0.7921940911861922,588.993262934951,248.54914643972137
0.063,2.1702656599421135,0.0025645714442229573,0.1213059300325576,0.7943869262392321,588.9007479313606,248.56559071864083
0.064,2.1738080299292206,0.0025695645082724843,0.12142739936024731,0.7965952626868807,588.8092356845349,248.5938799846455
0.065,2.177341293595009,0.0025746964327011475,0.12154698528408134,0.7988173646005737,588.7186829265298,248.63328109830593
0.066,2.1808651901025864,0.0025799592666002342,0.12166474546507829,0.8010517590062791,588.6290410029118,248.68315275910112
0.067,2.184379462492966,0.0025853453727157764,0.12178073495156767,0.8032970298352453,588.5402666585289,248.74287808217875
0.068,2.1878838285342797,0.0025908472412755758,0.12189500630107698,0.8055517746412861,588.4523189865718,248.8118518956817
0.069,2.191378118087332,0.002596458408915869,0.1220076097656918,0.8078148147489784,588.365157259144,248.8895480377906
0.07,2.1948571596806925,0.0026021763492072407,0.12212336335123174,0.8100824064702595,588.2785600974378,248.97499569427123
0.071,2.1983357085468898,0.0026079835003933014,0.12222800323603139,0.8123611678724248,588.1930404809125,249.0690645202713
0.072,2.2017987413745344,0.0026138862096334262,0.12233588331887447,0.8146424534511562,588.1080140888097,249.16997039676642
0.073,2.205251080407817,0.0026198751813882896,0.12244227587710341,0.8169278464069653,588.0236306988493,249.27772137214905
0.074,2.208692644317305,0.0026259456841833126,0.12254722143350631,0.8192165081001753,587.9398588252589,249.39193020767996
0.075,2.212123329846297,0.0026320930007169437,0.12265075883577345,0.8215075972671163,587.8566679003129,249.51220986673323
0.076,2.2155429994771403,0.002638312329793379,0.1227529254069086,0.8238002507568831,587.7740288449139,249.63816672100185
0.077,2.218951840691378,0.002644601423885452,0.12285375699292733,0.8260941519113632,587.6919163052806,249.76961650037282
0.078,2.222349552545909,0.002650954568875742,0.12295328805720464,0.8283882321748374,587.6103018634461,249.90608973601167
0.079,2.2257362007994725,0.0026573688921154104,0.12305155173078855,0.8306820324614089,587.5291616478274,250.04735042249843
0.08,2.229111761952381,0.0026638410034784876,0.12314857990215411,0.8329749787091548,587.4484720110623,250.1931199822672
0.081,2.2324762050166074,0.0026703675735202537,0.12324440326899067,0.8352665069687135,587.3682102659495,250.34312490862953
0.082,2.2358187588322944,0.0026769559611016323,0.12334961020393749,0.837550666468046,587.2879552227384,250.496265592542
0.083,2.2391716330492315,0.0026835714743232196,0.12343255276336158,0.8398431913436755,587.2088849449552,250.65480572539164
0.084,2.24249559819405,0.0026902516169283416,0.12353201622760739,0.8421240653780374,587.1295186358853,250.81557107736003
0.085,2.245822895405315,0.0026969610363968325,0.12361622411090853,0.8444090301888781,587.0510339219142,250.9807885091972
0.086,2.2491313715220844,0.002703717601531529,0.12370682070474005,0.8466862813262855,586.9725941113525,251.14843702119094
0.087,2.252429870219111,0.002710514306504453,0.12379562559283135,0.8489604277029538,586.8945016825401,251.31926632084858
0.088,2.2557165278830533,0.0027173445015808177,0.12388378646682914,0.8512293776379244,586.816686752176,251.49255484047387
0.089,2.258992761484754,0.0027242132008447073,0.12397095126537251,0.8534945743541543,586.7391667636867,251.6687708824219
0.09,2.262256651155715,0.0027311102735264044,0.12405789245453304,0.8557534709825795,586.6618713046875,251.8469646336082
0.091,2.26551204340861,0.0027380429047668517,0.12414238224608073,0.8580093238111437,586.5849105561213,252.0280894865315
0.092,2.2687553923038832,0.002745001859646618,0.1242266905672569,0.8602586794134777,586.5081531608124,252.21102752818018
0.093,2.271987948345675,0.0027519879798347242,0.12431008783734254,0.862502373561636,586.431626217175,252.3959700191317
0.094,2.27520978359516,0.002758999818531264,0.12439259353817626,0.8647402159024598,586.3553182619519,252.5828000653324
0.095,2.2784209402248075,0.0027660357685083863,0.12447422652966374,0.8669719812603041,586.2792181902113,252.77138805809508
0.096,2.281594349449516,0.0027731246079035865,0.12458208406843374,0.8691836960569771,586.2022994886876,252.9596941411751
0.097,2.2847925952996118,0.002780194222268132,0.12465363918450909,0.871406792230966,586.1268973583982,253.15197637715815
0.098,2.2879781650556774,0.0027872865789408535,0.12472658177056796,0.8736222305115062,586.0515909372409,253.34555424329113
0.099,2.291151589115927,0.002794400030112478,0.12480047537869618,0.8758301001570896,585.9763879213093,253.5403668866536
0.1,2.294318575281752,0.002801529013871315,0.12486992107590325,0.878033375869016,585.9014870049198,253.7368391820597
0.11,2.3253468744209296,0.002873635152864643,0.1256071575994149,0.8996151074512276,585.1565820912589,255.7445510043006
0.12,2.355414221834678,0.0029465255764044886,0.12627797492385484,0.9204107861533106,584.4211247299934,257.80071079435584
0.13,2.384587320455736,0.0030196232970317806,0.1268940211117638,0.9403852786841707,583.6915371096333,259.86243019957556
0.14,2.4129279782747357,0.0030925461473113045,0.12746578900629182,0.9595340952406181,582.9658238902709,261.9028427172519
0.15,2.4404980085036136,0.003165039930780991,0.12799810512355603,0.977874468025344,582.2431831691445,263.9060862352388
0.16,2.4673521328621493,0.0032369322046202774,0.12849606459820806,0.9954325511219322,581.5233732508806,265.86246931679676
0.17,2.493540112866639,0.003308107408087434,0.1289638348706829,1.012240155326788,580.8065339788924,267.76656319244756
0.18,2.519107206756214,0.0033784901044351112,0.1294048687835948,1.0283319293887914,580.0930120983978,269.6157640629591
0.19,2.5440938253303225,0.003448027313112318,0.1298220570090954,1.0437425903302433,579.3832828784978,271.40897524159925
0.2,2.568537466195545,0.003516692432942902,0.13021784771538428,1.0585077304723653,578.6778373367207,273.14670346449856
0.21,2.59247154595095,0.0035844672980307577,0.13059432892155157,1.0726611455256723,577.9771988603784,274.82989205958387
0.22,2.615926832424385,0.0036513466036256176,0.1309532975177355,1.0862357637864677,577.2818497658498,276.4601192969393
0.23,2.6389311776411066,0.003717330600507786,0.13129631068127678,1.0992627228962792,576.5922555293566,278.0391694078664
0.24,2.661510268418769,0.0037824264449985226,0.1316247267061471,1.111771776385182,575.9088199749204,279.56906127272686
0.25,2.6836876014091753,0.0038466447171359905,0.13193973749536558,1.1237909567110091,575.231906558468,281.05186920449125
0.26,2.7054845830449596,0.003909997332054224,0.13224239466593057,1.1353464726799511,574.5618509762037,282.48962051323787
0.27,2.7269216707525707,0.003972503873577457,0.13253363075392494,1.1464637035330703,573.8988738937462,283.88456283215817
0.28,2.74801575412723,0.004034169446867581,0.13281427652489391,1.157164481537465,573.2433267036645,285.2381870306201
0.29,2.7687850162221563,0.004095020890427901,0.13308507527098876,1.167471869359634,572.5953015951306,286.5528560311255
0.3,2.7892444254485573,0.004155070172999942,0.13334669844922067,1.1774056258738073,571.9550156836467,287.83016326483687
